train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/init_lr_ratio,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/warmup_epochs,config/train_loop_config/depth,config/train_loop_config/dropout,config/train_loop_config/message_hidden_dim,config/train_loop_config/max_lr,config/train_loop_config/ffn_num_layers,config/train_loop_config/final_lr_ratio,logdir
0.0032132251653820276,3.704338087118231e-05,0.9654734134674072,1.0873759984970093,0.0032132251653820276,114,4140,1763482429,checkpoint_000114,True,False,115,7ae610ad,2025-11-18_16-13-49,3.388009548187256,423.9268295764923,1493246,gpu011,10.100.20.11,423.9268295764923,115,32,0.06605607672321322,1700,77,2,0.0,1500,0.00025641612499447146,2,0.0730967989115941,7ae610ad
0.004725761711597443,0.00026509465533308685,0.9588713645935059,1.667831540107727,0.004725761711597443,199,7200,1763483142,checkpoint_000199,True,False,200,5e7f0466,2025-11-18_16-25-43,3.5408897399902344,684.8333082199097,1520663,gpu011,10.100.20.11,684.8333082199097,200,32,0.041654197531872675,1100,18,4,0.25,1500,0.00012286302122987725,1,0.652744584297665,5e7f0466
0.0021427725441753864,0.00014474894851446152,0.9657179117202759,0.9181185364723206,0.0021427725441753864,80,1458,1763483174,checkpoint_000080,True,False,81,20d2dfbe,2025-11-18_16-26-14,3.586085557937622,304.4243266582489,1547359,gpu011,10.100.20.11,304.4243266582489,81,64,0.608943366433319,1000,62,4,0.15000000000000002,1600,0.0007560973956678509,2,0.0264042639584858,20d2dfbe
0.00023817633336875588,9.002001024782658e-05,0.9694346189498901,1.3477686643600464,0.00023817633336875588,199,1000,1763484233,checkpoint_000199,True,False,200,ca1fbc84,2025-11-18_16-43-53,5.179370403289795,1056.1686854362488,1567577,gpu011,10.100.20.11,1056.1686854362488,200,256,0.0254424784122926,1400,58,5,0.0,2400,0.00044746471230842796,2,0.10200922431591174,ca1fbc84
0.1429774910211563,0.09702068567276001,0.9676251411437988,0.2679257094860077,0.1429774910211563,29,150,1763483334,checkpoint_000029,True,False,30,b207a4a2,2025-11-18_16-28-55,4.0741753578186035,140.88983416557312,1568995,gpu011,10.100.20.11,140.88983416557312,30,256,0.012306996711338766,900,61,5,0.4,2100,0.006432556639945765,1,0.17396232482570778,b207a4a2
0.024371519684791565,0.011545442044734955,0.9605340361595154,0.5819743275642395,0.024371519684791565,199,1000,1763484257,checkpoint_000199,True,False,200,8823bd62,2025-11-18_16-44-17,4.126940727233887,886.4797222614288,1575101,gpu011,10.100.20.11,886.4797222614288,200,256,0.03120297785266212,1700,86,2,0.15000000000000002,2100,0.0001749721019087931,2,0.014773803572345931,8823bd62
0.5500767230987549,0.4818595349788666,0.8902581930160522,0.48872673511505127,0.5500767230987549,4,45,1763484286,checkpoint_000004,True,False,5,f4e31211,2025-11-18_16-44-46,3.5865912437438965,30.519522190093994,1609271,gpu011,10.100.20.11,30.519522190093994,5,128,0.012762550760513166,1300,93,3,0.0,1900,0.00030830623681664057,2,0.01122956502079876,f4e31211
0.38362443447113037,0.5048316717147827,0.8947573900222778,0.5015637278556824,0.38362443447113037,8,81,1763484314,checkpoint_000008,True,False,9,6263cdd4,2025-11-18_16-45-14,2.9789462089538574,40.74478030204773,1610014,gpu011,10.100.20.11,40.74478030204773,9,128,0.014344961501402383,1900,40,5,0.0,1400,0.00481176342405285,1,0.03215661638711868,6263cdd4
0.6275030970573425,0.6118389368057251,0.8894757032394409,0.610517144203186,0.6275030970573425,5,54,1763484339,checkpoint_000005,True,False,6,5f82b60e,2025-11-18_16-45-39,3.431701183319092,37.85369873046875,1610933,gpu011,10.100.20.11,37.85369873046875,6,128,0.010319641073669977,1300,86,3,0.0,1900,0.00011381583294454103,1,0.021920084786728584,5f82b60e
0.003379293717443943,0.004704816732555628,0.982174277305603,0.852902889251709,0.003379293717443943,199,3600,1763484954,checkpoint_000199,True,False,200,278dad27,2025-11-18_16-55-55,3.0039448738098145,617.5581035614014,1612247,gpu011,10.100.20.11,617.5581035614014,200,64,0.019050778553260053,1700,14,6,0.35000000000000003,500,0.0033445724506721056,2,0.033064373563520134,278dad27
0.0008165951003320515,0.00027542345924302936,0.9611697793006897,1.3304953575134277,0.0008165951003320515,199,1000,1763485100,checkpoint_000199,True,False,200,c1a94fbe,2025-11-18_16-58-20,3.6320648193359375,734.7181451320648,1613295,gpu011,10.100.20.11,734.7181451320648,200,256,0.04638783223350383,1500,58,4,0.05,1800,0.0010573376044838163,1,0.08376915722137084,c1a94fbe
0.09086433798074722,0.05203419178724289,0.964006245136261,0.2948656678199768,0.09086433798074722,199,1800,1763485440,checkpoint_000199,True,False,200,d88dadfe,2025-11-18_17-04-00,2.3461356163024902,457.7721600532532,1653138,gpu011,10.100.20.11,457.7721600532532,200,128,0.3228620953211295,1900,83,6,0.15000000000000002,600,0.0001064067843405875,1,0.043294677319195445,d88dadfe
0.02248082309961319,0.007894661277532578,0.9735426306724548,1.329316258430481,0.02248082309961319,199,7200,1763486000,checkpoint_000199,True,False,200,9b2cc7f6,2025-11-18_17-13-20,4.158611536026001,870.913932800293,1662329,gpu011,10.100.20.11,870.913932800293,200,32,0.06955614783386216,1200,16,5,0.2,1900,0.005257680697842348,2,0.14478575048472495,9b2cc7f6
0.20326194167137146,0.052857980132102966,0.8993299603462219,0.3456457257270813,0.20326194167137146,199,14400,1763486289,checkpoint_000199,True,False,200,74a6c69d,2025-11-18_17-18-09,3.748729705810547,817.7893710136414,1687618,gpu011,10.100.20.11,817.7893710136414,200,16,0.03114868898264961,1200,86,4,0.2,1400,0.006135938496120416,2,0.03284708391112032,74a6c69d
0.0016207493608817458,0.0006563954520970583,0.9745941162109375,0.5779228210449219,0.0016207493608817458,199,14400,1763486924,checkpoint_000199,True,False,200,090e814e,2025-11-18_17-28-45,4.6701979637146,895.7767083644867,1722698,gpu011,10.100.20.11,895.7767083644867,200,16,0.5119375009287981,1400,79,6,0.0,1600,0.004011120384804886,1,0.37712409393715385,090e814e
0.00655245129019022,0.009167845360934734,0.973151445388794,1.1318321228027344,0.00655245129019022,199,3600,1763486905,checkpoint_000199,True,False,200,7755a7c0,2025-11-18_17-28-25,3.056230306625366,589.7924451828003,1740908,gpu011,10.100.20.11,589.7924451828003,200,64,0.04949154653017048,1800,33,4,0.35000000000000003,500,0.006049485537108195,2,0.01790233746512545,7755a7c0
0.022658921778202057,0.011334773153066635,0.9686033725738525,0.6006548404693604,0.022658921778202057,199,7200,1763487440,checkpoint_000199,True,False,200,1261cdf2,2025-11-18_17-37-20,2.306037425994873,508.4291727542877,1785236,gpu011,10.100.20.11,508.4291727542877,200,32,0.0165178785616197,400,75,2,0.05,600,0.0001882727085530916,1,0.7082915142620524,1261cdf2
0.010402491316199303,0.00010868583194678649,0.9594092965126038,1.0808594226837158,0.010402491316199303,167,12096,1763487478,checkpoint_000167,True,False,168,d519363c,2025-11-18_17-37-58,3.2807905673980713,531.9598009586334,1785883,gpu011,10.100.20.11,531.9598009586334,168,16,0.01863488288846343,1300,65,3,0.3,800,0.00022912132616922492,1,0.06268110483684347,d519363c
0.2774784564971924,0.39947280287742615,0.9102602005004883,0.33538269996643066,0.2774784564971924,3,288,1763487501,checkpoint_000003,True,False,4,b5abfb3f,2025-11-18_17-38-21,5.574722766876221,37.335593700408936,1834574,gpu011,10.100.20.11,37.335593700408936,4,16,0.013709402694797413,1700,35,6,0.0,2300,0.002001709133228716,1,0.6825826346577292,b5abfb3f
0.0001576180220581591,0.00013576718629337847,0.9707306623458862,0.9228849411010742,0.0001576180220581591,199,1800,1763488132,checkpoint_000199,True,False,200,35fb6148,2025-11-18_17-48-52,3.2423031330108643,630.6096227169037,1836344,gpu011,10.100.20.11,630.6096227169037,200,128,0.08020700823216355,1200,62,6,0.05,1400,0.0015021663270642295,1,0.07792828495251047,35fb6148
5.903033525100909e-06,2.153509058189229e-06,0.9669405221939087,1.0237990617752075,5.903033525100909e-06,199,1800,1763488356,checkpoint_000199,True,False,200,6f3c8d31,2025-11-18_17-52-36,3.861936569213867,817.8897111415863,1837298,gpu011,10.100.20.11,817.8897111415863,200,128,0.019507863683972303,1700,70,4,0.0,1900,0.005282500236906916,2,0.011272606277111047,6f3c8d31
0.017399610951542854,0.010738502256572247,0.946987509727478,1.1797418594360352,0.017399610951542854,199,1000,1763488947,checkpoint_000199,True,False,200,9927dc83,2025-11-18_18-02-28,3.8540093898773193,786.4958114624023,1873443,gpu011,10.100.20.11,786.4958114624023,200,256,0.09495457197457388,500,78,4,0.0,2200,0.0038686040131522027,1,0.7569983525234623,9927dc83
2.3523725758423097e-06,3.724707994479104e-06,0.9597026109695435,1.9574822187423706,2.3523725758423097e-06,199,7200,1763489116,checkpoint_000199,True,False,200,4c4ef31f,2025-11-18_18-05-16,3.430532217025757,728.4894826412201,1884030,gpu011,10.100.20.11,728.4894826412201,200,32,0.2821927669734689,2100,36,3,0.0,1000,0.001860791133393327,2,0.03597029145068741,4c4ef31f
9.642975783208385e-05,0.00020639697322621942,0.9651310443878174,1.0999377965927124,9.642975783208385e-05,199,7200,1763489508,checkpoint_000199,True,False,200,03ea1cac,2025-11-18_18-11-48,2.414278984069824,536.7099034786224,1918498,gpu011,10.100.20.11,536.7099034786224,200,32,0.017927686255797947,1800,62,6,0.0,300,0.0009039753359559577,1,0.5868908246897637,03ea1cac
0.00033870016341097653,0.0001454324956284836,0.9733225703239441,0.9105294942855835,0.00033870016341097653,199,3600,1763490090,checkpoint_000199,True,False,200,2520ca05,2025-11-18_18-21-31,4.813992261886597,944.5837800502777,1931890,gpu011,10.100.20.11,944.5837800502777,200,64,0.19990666704028756,1200,65,6,0.35000000000000003,2100,0.0003283258870180838,2,0.04236253280353537,2520ca05
0.0019920561462640762,8.658952310724999e-07,0.9755232930183411,0.836801290512085,0.0019920561462640762,199,14400,1763490230,checkpoint_000199,True,False,200,77bd15a4,2025-11-18_18-23-50,3.587318181991577,695.9885630607605,1961337,gpu011,10.100.20.11,695.9885630607605,200,16,0.07124182637320212,500,60,4,0.0,1300,0.008783466352505372,1,0.2053909903258264,77bd15a4
0.006534771528095007,0.0008646879578009248,0.9592381119728088,1.7188496589660645,0.006534771528095007,199,3600,1763490644,checkpoint_000199,True,False,200,eff2d353,2025-11-18_18-30-44,2.634673833847046,530.0294902324677,1998827,gpu011,10.100.20.11,530.0294902324677,200,64,0.020749475387583875,300,33,3,0.25,1300,0.00041953718678613446,1,0.2967109820315636,eff2d353
0.0016789727378636599,0.00012404540029820055,0.9676985740661621,1.078491449356079,0.0016789727378636599,199,1000,1763490876,checkpoint_000199,True,False,200,e2078e4e,2025-11-18_18-34-36,3.0777904987335205,619.7109611034393,2010014,gpu011,10.100.20.11,619.7109611034393,200,256,0.3951023246833332,1500,23,5,0.2,1300,0.0006513156924823242,2,0.4125961443108505,e2078e4e
0.019986338913440704,0.004301594104617834,0.9571596384048462,1.1153813600540161,0.019986338913440704,199,1800,1763491093,checkpoint_000199,True,False,200,6cebc62c,2025-11-18_18-38-13,2.5022785663604736,424.2342777252197,2041335,gpu011,10.100.20.11,424.2342777252197,200,128,0.32107517800015706,400,27,3,0.4,600,0.0013094559816979822,1,0.013604979809202312,6cebc62c
0.0006244101095944643,0.00017184464377351105,0.9601917266845703,1.3376160860061646,0.0006244101095944643,199,3600,1763491535,checkpoint_000199,True,False,200,3367661f,2025-11-18_18-45-36,3.2332546710968018,635.2636168003082,2058776,gpu011,10.100.20.11,635.2636168003082,200,64,0.11883036126088597,900,45,2,0.0,1600,0.0002646632059106541,2,0.1409762150284635,3367661f
1.2814555702789221e-05,3.812258000834845e-06,0.9589201807975769,1.372861623764038,1.2814555702789221e-05,199,3600,1763491803,checkpoint_000199,True,False,200,9ff05e99,2025-11-18_18-50-03,3.3347182273864746,681.617803812027,2077305,gpu011,10.100.20.11,681.617803812027,200,64,0.12859285913369461,2300,42,3,0.0,900,0.001860849633781671,2,0.05421113243839322,9ff05e99
6.552627837663749e-06,2.026795755227795e-06,0.9660358428955078,2.0056798458099365,6.552627837663749e-06,191,13824,1763492358,checkpoint_000191,True,False,192,b3e85d11,2025-11-18_18-59-18,4.324531555175781,794.4902617931366,2109614,gpu011,10.100.20.11,794.4902617931366,192,16,0.2502303770013122,2400,3,2,0.0,800,0.0007440802501148515,2,0.02193566565136481,b3e85d11
0.0013912543654441833,0.0002726079255808145,0.9637373089790344,1.2863402366638184,0.0013912543654441833,199,3600,1763492328,checkpoint_000199,True,False,200,d7f60262,2025-11-18_18-58-49,2.407994270324707,500.0605003833771,2127644,gpu011,10.100.20.11,500.0605003833771,200,64,0.4809275147964224,900,37,3,0.0,800,0.00027237954408135235,2,0.19073904814017567,d7f60262
0.1832134872674942,0.10923901200294495,0.9623923301696777,0.27136874198913574,0.1832134872674942,4,90,1763492378,checkpoint_000004,True,False,5,132b2d87,2025-11-18_18-59-38,3.996156930923462,32.04269504547119,2170355,gpu011,10.100.20.11,32.04269504547119,5,64,0.11269118125322498,1000,7,2,0.0,2300,0.0020650294267450433,2,0.052023922588723424,132b2d87
0.028926193714141846,0.0033390908502042294,0.9759878516197205,0.43739113211631775,0.028926193714141846,199,14400,1763493090,checkpoint_000199,True,False,200,b7ced7d1,2025-11-18_19-11-30,3.3955788612365723,712.4893851280212,2171556,gpu011,10.100.20.11,712.4893851280212,200,16,0.8997231804317909,2400,20,3,0.0,1000,0.0017092540211378657,1,0.9904452982833095,b7ced7d1
7.27303040548577e-06,1.9967558273492614e-06,0.96669602394104,1.6950596570968628,7.27303040548577e-06,199,14400,1763493228,checkpoint_000199,True,False,200,170035e5,2025-11-18_19-13-48,4.018813848495483,822.6415882110596,2172617,gpu011,10.100.20.11,822.6415882110596,200,16,0.26811512649998964,2400,4,2,0.1,700,0.0007381372852324273,2,0.021440861773686617,170035e5
0.07636381685733795,0.07348275184631348,0.9603629112243652,0.3480578064918518,0.07636381685733795,31,576,1763493254,checkpoint_000031,True,False,32,9e4977e1,2025-11-18_19-14-14,4.089083433151245,144.45380687713623,2225183,gpu011,10.100.20.11,144.45380687713623,32,64,0.15916786816455653,1000,49,2,0.0,2400,0.0005127818922547295,2,0.05309363865316642,9e4977e1
4.840944711759221e-07,2.499779725440021e-07,0.9538341760635376,1.8324708938598633,4.840944711759221e-07,199,3600,1763493794,checkpoint_000199,True,False,200,46bb9981,2025-11-18_19-23-14,2.5025956630706787,542.1165573596954,2233288,gpu011,10.100.20.11,542.1165573596954,200,64,0.12010415276105749,600,7,3,0.0,1100,0.0024630192883096096,2,0.2545713485576472,46bb9981
0.0002861159446183592,9.865660103969276e-05,0.9567438960075378,1.744867205619812,0.0002861159446183592,199,7200,1763493986,checkpoint_000199,True,False,200,d473acc7,2025-11-18_19-26-26,3.6371264457702637,708.0350253582001,2234520,gpu011,10.100.20.11,708.0350253582001,200,32,0.010413040094112867,2200,38,2,0.0,1600,0.0011709206163341113,1,0.02604363276117933,d473acc7
1.074052875082998e-06,2.3120711034607666e-07,0.9630526304244995,1.9175993204116821,1.074052875082998e-06,199,3600,1763494669,checkpoint_000199,True,False,200,317d220b,2025-11-18_19-37-50,4.06135368347168,846.531195640564,2280457,gpu011,10.100.20.11,846.531195640564,200,64,0.60226352888895,1000,52,2,0.0,2300,0.002181390681720537,2,0.054986940611268104,317d220b
0.0017207006458193064,2.984102138725575e-05,0.9656445384025574,0.961264431476593,0.0017207006458193064,199,7200,1763494751,checkpoint_000199,True,False,200,e9b08b0d,2025-11-18_19-39-11,3.5901544094085693,738.9159886837006,2292896,gpu011,10.100.20.11,738.9159886837006,200,32,0.15394761855259137,2200,46,3,0.0,1000,0.0005344190245407833,2,0.16334629582737176,e9b08b0d
0.0015325256390497088,0.0005928889149799943,0.9661335945129395,1.0917234420776367,0.0015325256390497088,199,3600,1763495144,checkpoint_000199,True,False,200,ef4860a9,2025-11-18_19-45-45,2.3159358501434326,452.942702293396,2338971,gpu011,10.100.20.11,452.942702293396,200,64,0.23305821064393067,1600,1,2,0.0,800,0.0007510061147649276,1,0.04833479030386836,ef4860a9
8.478669769829139e-06,1.2957661056134384e-05,0.9555213451385498,3.8822827339172363,8.478669769829139e-06,199,3600,1763495591,checkpoint_000199,True,False,200,0644c4de,2025-11-18_19-53-11,3.8543460369110107,811.1463181972504,2345473,gpu011,10.100.20.11,811.1463181972504,200,64,0.6515218906170441,1100,48,2,0.0,2300,0.007579891063280277,2,0.020435844116260846,0644c4de
0.0009830859489738941,2.4973428480734583e-06,0.972124457359314,1.5240488052368164,0.0009830859489738941,112,8136,1763495621,checkpoint_000112,True,False,113,0cc32183,2025-11-18_19-53-41,3.8060696125030518,452.1226260662079,2379686,gpu011,10.100.20.11,452.1226260662079,113,16,0.4416116875755188,1100,51,2,0.0,1500,0.0021485206080688614,2,0.06373756075769818,0cc32183
5.6068070989567786e-05,3.734586698556086e-06,0.9740805625915527,1.526288390159607,5.6068070989567786e-05,199,7200,1763496336,checkpoint_000199,True,False,200,8a814839,2025-11-18_20-05-36,3.6391804218292236,717.7756457328796,2409791,gpu011,10.100.20.11,717.7756457328796,200,32,0.9576323151623424,1000,51,2,0.0,1700,0.004262682497566832,2,0.08780055155388453,8a814839
0.017734745517373085,0.02255389839410782,0.9730046987533569,0.5560575127601624,0.017734745517373085,49,450,1763495802,checkpoint_000049,True,False,50,4d9f9a59,2025-11-18_19-56-42,3.40547776222229,167.29466032981873,2411198,gpu011,10.100.20.11,167.29466032981873,50,128,0.7189982811763345,1900,46,2,0.0,1200,0.00726032226846479,2,0.012827964280357781,4d9f9a59
8.85958070284687e-06,9.911031717546592e-11,0.9694101810455322,1.5652495622634888,8.85958070284687e-06,199,14400,1763496476,checkpoint_000199,True,False,200,c4f611c4,2025-11-18_20-07-56,2.9844136238098145,650.2348763942719,2424186,gpu011,10.100.20.11,650.2348763942719,200,16,0.4776521531812118,1100,33,2,0.0,700,0.002974673484428652,2,0.019878847895491707,c4f611c4
0.00010544669930823147,0.0001979940861929208,0.9698014855384827,1.3811954259872437,0.00010544669930823147,199,1800,1763496898,checkpoint_000199,True,False,200,9ff79daa,2025-11-18_20-14-59,2.8006794452667236,539.2888038158417,2467277,gpu011,10.100.20.11,539.2888038158417,200,128,0.6810210407488536,1900,48,2,0.0,300,0.009998884937524852,2,0.013111696216666482,9ff79daa
2.053796561085619e-05,4.039983650727663e-06,0.9617566466331482,2.2054741382598877,2.053796561085619e-05,199,3600,1763497064,checkpoint_000199,True,False,200,a9423671,2025-11-18_20-17-44,2.9323642253875732,565.2011661529541,2478323,gpu011,10.100.20.11,565.2011661529541,200,64,0.3001540311517374,700,39,3,0.0,1200,0.006932610243006894,2,0.0268486683312925,a9423671
0.03552965447306633,0.025877611711621284,0.9756455421447754,0.3516507148742676,0.03552965447306633,38,702,1763497090,checkpoint_000038,True,False,39,4ef6fa82,2025-11-18_20-18-11,4.157834053039551,173.76845717430115,2513499,gpu011,10.100.20.11,173.76845717430115,39,64,0.5899364976679754,900,53,2,0.0,2400,0.0022411304536894155,2,0.06566821770803588,4ef6fa82
0.002262991853058338,3.831753201666288e-05,0.9698259234428406,1.6419754028320312,0.002262991853058338,199,3600,1763497911,checkpoint_000199,True,False,200,20e2d5cf,2025-11-18_20-31-51,4.011470556259155,820.3256537914276,2525501,gpu011,10.100.20.11,820.3256537914276,200,64,0.7673972296381721,800,65,2,0.0,2300,0.008012448825728038,2,0.03879088936679724,20e2d5cf
