train_loss,train_loss_step,val/mse,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_num_layers,config/train_loop_config/message_hidden_dim,config/train_loop_config/depth,config/train_loop_config/dropout,config/train_loop_config/init_lr_ratio,config/train_loop_config/final_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/max_lr,logdir
0.007396694738417864,0.010365610010921955,0.07440592348575592,0.07440592348575592,0.007396694738417864,199,5600,1763539445,checkpoint_000199,True,False,200,5cfb1133,2025-11-19_08-04-05,6.751519203186035,1889.5022127628326,2540185,gypsum-gpu181,10.100.31.81,1889.5022127628326,200,77,2,1500,2,0.0,0.06605607672321322,0.0730967989115941,32,1700,0.00025641612499447146,5cfb1133
0.02293987199664116,0.02554025687277317,0.07725689560174942,0.07725689560174942,0.02293987199664116,199,5600,1763540705,checkpoint_000199,True,False,200,7765c2be,2025-11-19_08-25-05,5.332288980484009,1416.580620765686,2586574,gypsum-gpu181,10.100.31.81,1416.580620765686,200,18,1,1500,4,0.25,0.041654197531872675,0.652744584297665,32,1100,0.00012286302122987725,7765c2be
0.00571457389742136,0.004257597029209137,0.06415241956710815,0.06415242701768875,0.00571457389742136,199,2800,1763540977,checkpoint_000199,True,False,200,9fb45069,2025-11-19_08-29-37,6.154212713241577,1495.9981217384338,2592651,gypsum-gpu181,10.100.31.81,1495.9981217384338,200,62,2,1600,4,0.15000000000000002,0.608943366433319,0.0264042639584858,64,1000,0.0007560973956678509,9fb45069
0.008623193018138409,0.008610529825091362,0.08054577559232712,0.08054577559232712,0.008623193018138409,199,800,1763543393,checkpoint_000199,True,False,200,cbff0b8a,2025-11-19_09-09-53,17.190921545028687,2647.3417434692383,2635489,gypsum-gpu181,10.100.31.81,2647.3417434692383,200,58,2,2400,5,0.0,0.0254424784122926,0.10200922431591174,256,1400,0.00044746471230842796,cbff0b8a
0.04983613267540932,0.04566224664449692,0.0832156240940094,0.0832156240940094,0.04983613267540932,66,268,1763541654,checkpoint_000066,True,False,67,8fcad485,2025-11-19_08-40-54,15.08995509147644,648.8595488071442,2641061,gypsum-gpu181,10.100.31.81,648.8595488071442,67,61,1,2100,5,0.4,0.012306996711338766,0.17396232482570778,256,900,0.006432556639945765,8fcad485
0.05373844876885414,0.04914378002285957,0.07318463921546936,0.07318463921546936,0.05373844876885414,199,800,1763544093,checkpoint_000199,True,False,200,2cfa037a,2025-11-19_09-21-33,11.137631177902222,2397.876847743988,2652531,gypsum-gpu181,10.100.31.81,2397.876847743988,200,86,2,2100,2,0.15000000000000002,0.03120297785266212,0.014773803572345931,256,1700,0.0001749721019087931,2cfa037a
0.019677966833114624,0.01750478707253933,0.06983321905136108,0.06983321905136108,0.019677966833114624,199,1400,1763545015,checkpoint_000199,True,False,200,d10fd0c6,2025-11-19_09-36-56,5.4588165283203125,1583.9400742053986,2677773,gypsum-gpu181,10.100.31.81,1583.9400742053986,200,93,2,1900,3,0.0,0.012762550760513166,0.01122956502079876,128,1300,0.00030830623681664057,d10fd0c6
0.0006307577714323997,0.0006285986746661365,0.07460664957761765,0.07460664212703705,0.0006307577714323997,199,1400,1763545277,checkpoint_000199,True,False,200,c58125f7,2025-11-19_09-41-17,4.072143077850342,1143.173280954361,2690565,gypsum-gpu181,10.100.31.81,1143.173280954361,200,40,1,1400,5,0.0,0.014344961501402383,0.03215661638711868,128,1900,0.00481176342405285,c58125f7
0.05829697102308273,0.047926194965839386,0.07615422457456589,0.07615422457456589,0.05829697102308273,199,1400,1763546683,checkpoint_000199,True,False,200,0ebe281a,2025-11-19_10-04-44,13.185602903366089,1631.042730808258,2719513,gypsum-gpu181,10.100.31.81,1631.042730808258,200,86,1,1900,3,0.0,0.010319641073669977,0.021920084786728584,128,1300,0.00011381583294454103,0ebe281a
0.022654645144939423,0.02806786820292473,0.07967806607484818,0.07967806607484818,0.022654645144939423,117,1652,1763545954,checkpoint_000117,True,False,118,894bdcf6,2025-11-19_09-52-34,4.95837664604187,647.6484825611115,2726844,gypsum-gpu181,10.100.31.81,647.6484825611115,118,14,2,500,6,0.35000000000000003,0.019050778553260053,0.033064373563520134,64,1700,0.0033445724506721056,894bdcf6
0.010183232836425304,0.008510720916092396,0.0895584300160408,0.0895584374666214,0.010183232836425304,199,800,1763547518,checkpoint_000199,True,False,200,8391606f,2025-11-19_10-18-39,7.719980955123901,1529.445554971695,2749451,gypsum-gpu181,10.100.31.81,1529.445554971695,200,58,1,1800,4,0.05,0.04638783223350383,0.08376915722137084,256,1500,0.0010573376044838163,8391606f
0.08618618547916412,0.09448648989200592,0.07717425376176834,0.07717425376176834,0.08618618547916412,187,1316,1763547434,checkpoint_000187,True,False,188,203ee104,2025-11-19_10-17-14,3.4546802043914795,720.674553155899,2764652,gypsum-gpu181,10.100.31.81,720.674553155899,188,83,1,600,6,0.15000000000000002,0.3228620953211295,0.043294677319195445,128,1900,0.0001064067843405875,203ee104
0.012219525873661041,0.010309753008186817,0.08229289203882217,0.08229289203882217,0.012219525873661041,199,5600,1763549164,checkpoint_000199,True,False,200,9335d540,2025-11-19_10-46-04,7.47773814201355,1695.0816583633423,2793894,gypsum-gpu181,10.100.31.81,1695.0816583633423,200,16,2,1900,5,0.2,0.06955614783386216,0.14478575048472495,32,1200,0.005257680697842348,9335d540
0.11534544825553894,0.04851533845067024,0.10430383682250977,0.10430382937192917,0.11534544825553894,46,2632,1763547944,checkpoint_000046,True,False,47,c94dc5a3,2025-11-19_10-25-44,7.554831504821777,398.0674967765808,2795854,gypsum-gpu181,10.100.31.81,398.0674967765808,47,86,2,1400,4,0.2,0.03114868898264961,0.03284708391112032,16,1200,0.006135938496120416,c94dc5a3
0.001595701789483428,0.0032484044786542654,0.07320217043161392,0.07320217043161392,0.001595701789483428,199,11200,1763549433,checkpoint_000199,True,False,200,93e7e991,2025-11-19_10-50-34,4.818136930465698,1448.9525752067566,2808381,gypsum-gpu181,10.100.31.81,1448.9525752067566,200,79,1,1600,6,0.0,0.5119375009287981,0.37712409393715385,16,1400,0.004011120384804886,93e7e991
0.018397266045212746,0.021305598318576813,0.07457795739173889,0.07457795739173889,0.018397266045212746,199,2800,1763549953,checkpoint_000199,True,False,200,233db92f,2025-11-19_10-59-13,3.1550393104553223,755.3764028549194,2849050,gypsum-gpu181,10.100.31.81,755.3764028549194,200,33,2,500,4,0.35000000000000003,0.04949154653017048,0.01790233746512545,64,1800,0.006049485537108195,233db92f
0.05088341236114502,0.01736849918961525,0.07689230144023895,0.07689230144023895,0.05088341236114502,199,5600,1763550091,checkpoint_000199,True,False,200,918e5c5f,2025-11-19_11-01-31,3.7845773696899414,629.2391304969788,2862918,gypsum-gpu181,10.100.31.81,629.2391304969788,200,75,1,600,2,0.05,0.0165178785616197,0.7082915142620524,32,400,0.0001882727085530916,918e5c5f
0.027239926159381866,0.019789431244134903,0.0640987977385521,0.0640987977385521,0.027239926159381866,199,11200,1763550943,checkpoint_000199,True,False,200,28494656,2025-11-19_11-15-43,4.749981880187988,960.0573506355286,2899218,gypsum-gpu181,10.100.31.81,960.0573506355286,200,65,1,800,3,0.3,0.01863488288846343,0.06268110483684347,16,1300,0.00022912132616922492,28494656
0.007099697832018137,0.006519570481032133,0.08910820633172989,0.08910820633172989,0.007099697832018137,103,5824,1763550974,checkpoint_000103,True,False,104,907e55f3,2025-11-19_11-16-14,10.145654916763306,855.6595664024353,2908288,gypsum-gpu181,10.100.31.81,855.6595664024353,104,35,1,2300,6,0.0,0.013709402694797413,0.6825826346577292,16,1700,0.002001709133228716,907e55f3
0.003817859571427107,0.0031735191587358713,0.07786476612091064,0.07786478847265244,0.003817859571427107,199,1400,1763552389,checkpoint_000199,True,False,200,445d7fdb,2025-11-19_11-39-49,12.412872552871704,1413.3088119029999,2946141,gypsum-gpu181,10.100.31.81,1413.3088119029999,200,62,1,1400,6,0.05,0.08020700823216355,0.07792828495251047,128,1200,0.0015021663270642295,445d7fdb
0.001685681170783937,0.0024037195835262537,0.06891866028308868,0.06891866028308868,0.001685681170783937,126,889,1763552424,checkpoint_000126,True,False,127,3fd1bdd8,2025-11-19_11-40-25,7.2107861042022705,1418.304984331131,2947083,gypsum-gpu181,10.100.31.81,1418.304984331131,127,70,2,1900,4,0.0,0.019507863683972303,0.011272606277111047,128,1700,0.005282500236906916,3fd1bdd8
0.09257849305868149,0.1432686150074005,0.1145898848772049,0.1145898699760437,0.09257849305868149,54,220,1763553094,checkpoint_000054,True,False,55,70e974d2,2025-11-19_11-51-34,12.95965027809143,676.7274439334869,2978915,gypsum-gpu181,10.100.31.81,676.7274439334869,55,78,1,2200,4,0.0,0.09495457197457388,0.7569983525234623,256,500,0.0038686040131522027,70e974d2
0.017567738890647888,0.010461751371622086,0.06898841261863708,0.06898841261863708,0.017567738890647888,51,1456,1763553064,checkpoint_000051,True,False,52,1c2a0db4,2025-11-19_11-51-04,10.111928701400757,607.7940526008606,2979836,gypsum-gpu181,10.100.31.81,607.7940526008606,52,36,2,1000,3,0.0,0.2821927669734689,0.03597029145068741,32,2100,0.001860791133393327,1c2a0db4
0.0025321177672594786,0.0010325150797143579,0.07464612275362015,0.07464611530303955,0.0025321177672594786,199,5600,1763554032,checkpoint_000199,True,False,200,bb83f0ab,2025-11-19_12-07-12,3.184957504272461,938.9158329963684,2991603,gypsum-gpu181,10.100.31.81,938.9158329963684,200,62,1,300,6,0.0,0.017927686255797947,0.5868908246897637,32,1800,0.0009039753359559577,bb83f0ab
0.0245138481259346,0.020059801638126373,0.06969155371189117,0.06969155371189117,0.0245138481259346,100,1414,1763554070,checkpoint_000100,True,False,101,0fb82e62,2025-11-19_12-07-51,7.570184230804443,943.6353857517242,2992414,gypsum-gpu181,10.100.31.81,943.6353857517242,101,65,2,2100,6,0.35000000000000003,0.19990666704028756,0.04236253280353537,64,1200,0.0003283258870180838,0fb82e62
0.06400702893733978,0.0890737771987915,0.07754968106746674,0.07754968106746674,0.06400702893733978,26,1512,1763554225,checkpoint_000026,True,False,27,17ebc59e,2025-11-19_12-10-25,4.087573289871216,168.74013471603394,3029520,gypsum-gpu181,10.100.31.81,168.74013471603394,27,60,1,1300,4,0.0,0.07124182637320212,0.2053909903258264,16,500,0.008783466352505372,17ebc59e
0.28084495663642883,0.29180800914764404,0.19517478346824646,0.19517478346824646,0.28084495663642883,18,266,1763554191,checkpoint_000018,True,False,19,1b2ee856,2025-11-19_12-09-51,8.76599669456482,103.16098761558533,3030362,gypsum-gpu181,10.100.31.81,103.16098761558533,19,33,1,1300,3,0.25,0.020749475387583875,0.2967109820315636,64,300,0.00041953718678613446,1b2ee856
0.15139243006706238,0.2066575139760971,0.0933385118842125,0.0933385118842125,0.15139243006706238,21,88,1763554357,checkpoint_000021,True,False,22,7988e5a6,2025-11-19_12-12-38,5.210428953170776,142.13467073440552,3035673,gypsum-gpu181,10.100.31.81,142.13467073440552,22,23,2,1300,5,0.2,0.3951023246833332,0.4125961443108505,256,1500,0.0006513156924823242,7988e5a6
0.23891599476337433,0.26892533898353577,0.17096266150474548,0.17096266150474548,0.23891599476337433,15,112,1763554324,checkpoint_000015,True,False,16,954e3292,2025-11-19_12-12-04,2.3492484092712402,76.64905571937561,3037004,gypsum-gpu181,10.100.31.81,76.64905571937561,16,27,1,600,3,0.4,0.32107517800015706,0.013604979809202312,128,400,0.0013094559816979822,954e3292
0.025518499314785004,0.024593371897935867,0.0752464085817337,0.0752464085817337,0.025518499314785004,199,5600,1763555089,checkpoint_000199,True,False,200,0c48af70,2025-11-19_12-24-49,3.5908420085906982,736.8459465503693,3040492,gypsum-gpu181,10.100.31.81,736.8459465503693,200,31,1,300,4,0.0,0.02171543860240806,0.19236926959141432,32,400,0.00037549599339618513,0c48af70
0.0029806424863636494,0.003110286081209779,0.07888368517160416,0.07888368517160416,0.0029806424863636494,199,2800,1763556058,checkpoint_000199,True,False,200,48e7cfa9,2025-11-19_12-40-58,8.3948073387146,1667.6681985855103,3041384,gypsum-gpu181,10.100.31.81,1667.6681985855103,200,27,1,1900,5,0.0,0.0708728367689769,0.4978973119292682,64,1700,0.004572144624071193,48e7cfa9
0.026109011843800545,0.017791589722037315,0.08013089001178741,0.08013089001178741,0.026109011843800545,171,9632,1763557019,checkpoint_000171,True,False,172,096b9c46,2025-11-19_12-56-59,6.58075475692749,1897.0282220840454,3078459,gypsum-gpu181,10.100.31.81,1897.0282220840454,172,69,2,1800,4,0.3,0.47467381878912357,0.6990269033703231,16,1500,0.000663065526544828,096b9c46
0.013617895543575287,0.01247809175401926,0.0735180601477623,0.0735180601477623,0.013617895543575287,199,800,1763556992,checkpoint_000199,True,False,200,cb573220,2025-11-19_12-56-32,4.846514463424683,902.9898536205292,3101308,gypsum-gpu181,10.100.31.81,902.9898536205292,200,96,1,1200,5,0.0,0.492278720519904,0.03504029752267438,256,400,0.0007563564922352405,cb573220
0.00815348606556654,0.010662605985999107,0.0716870054602623,0.0716870054602623,0.00815348606556654,199,2800,1763558474,checkpoint_000199,True,False,200,7d738058,2025-11-19_13-21-15,4.615141153335571,1450.4103481769562,3132096,gypsum-gpu181,10.100.31.81,1450.4103481769562,200,35,2,800,2,0.0,0.13489760082550084,0.045055197923147335,64,2200,0.0005624389193594183,7d738058
0.01422447431832552,0.046417172998189926,0.07030715048313141,0.07030714303255081,0.01422447431832552,199,11200,1763558517,checkpoint_000199,True,False,200,61e38279,2025-11-19_13-21-57,5.180033922195435,1460.2398228645325,3133066,gypsum-gpu181,10.100.31.81,1460.2398228645325,200,41,2,1000,2,0.1,0.3163443112242677,0.04669111482245773,16,1600,0.0077457185392572556,61e38279
0.002429543063044548,0.007327762432396412,0.07706408202648163,0.07706408202648163,0.002429543063044548,199,11200,1763560165,checkpoint_000199,True,False,200,8b8f7fad,2025-11-19_13-49-25,7.638863563537598,1655.495968580246,3182188,gypsum-gpu181,10.100.31.81,1655.495968580246,200,68,2,700,2,0.0,0.12569501768990327,0.27564193247856605,16,2000,0.0005643092850625375,8b8f7fad
0.02190750278532505,0.026418644934892654,0.0652884766459465,0.0652884766459465,0.02190750278532505,197,2772,1763560204,checkpoint_000197,True,False,198,11018523,2025-11-19_13-50-05,5.037440538406372,1658.1363928318024,3183493,gypsum-gpu181,10.100.31.81,1658.1363928318024,198,71,2,1000,3,0.0,0.2322153463321374,0.05368714238963865,64,2400,0.00013610648025115724,11018523
0.48347386717796326,0.4199705123901367,0.44391268491744995,0.44391268491744995,0.48347386717796326,6,28,1763560235,checkpoint_000006,True,False,7,6a89ed14,2025-11-19_13-50-35,4.095868349075317,40.71557354927063,3232550,gypsum-gpu181,10.100.31.81,40.71557354927063,7,99,2,400,6,0.0,0.9007128643767608,0.10977930819264677,256,2100,0.0027575290159259917,6a89ed14
0.2546977698802948,0.23645980656147003,0.23619547486305237,0.23619547486305237,0.2546977698802948,7,112,1763560271,checkpoint_000007,True,False,8,61e1f360,2025-11-19_13-51-12,4.205792427062988,46.48163342475891,3233687,gypsum-gpu181,10.100.31.81,46.48163342475891,8,4,2,700,3,0.0,0.11443942999936431,0.12202696094210654,64,1600,0.00017702143504606983,61e1f360
0.2765567898750305,0.23821094632148743,0.21347381174564362,0.21347381174564362,0.2765567898750305,12,182,1763560344,checkpoint_000012,True,False,13,dce2810d,2025-11-19_13-52-25,4.917307615280151,83.10938572883606,3234736,gypsum-gpu181,10.100.31.81,83.10938572883606,13,70,2,1000,3,0.0,0.2376971906866146,0.010102554115899456,64,2300,0.00010176619522478458,dce2810d
0.09567420929670334,0.09225191920995712,0.10945219546556473,0.10945218056440353,0.09567420929670334,199,800,1763560846,checkpoint_000199,True,False,200,5e187b69,2025-11-19_14-00-46,2.415407419204712,549.2725510597229,3236043,gypsum-gpu181,10.100.31.81,549.2725510597229,200,100,2,400,2,0.0,0.160000668283988,0.28322197332751287,256,600,0.0001461909953924624,5e187b69
0.0009869355708360672,0.002241680631414056,0.06649118661880493,0.06649118661880493,0.0009869355708360672,199,2800,1763561307,checkpoint_000199,True,False,200,7176856a,2025-11-19_14-08-27,5.405831575393677,925.8773059844971,3239218,gypsum-gpu181,10.100.31.81,925.8773059844971,200,25,2,700,3,0.0,0.1121657866213093,0.052238402520353285,64,1600,0.0028965989822050176,7176856a
0.0346122644841671,0.01971125416457653,0.06759581714868546,0.06759582459926605,0.0346122644841671,66,938,1763561339,checkpoint_000066,True,False,67,3e7708b3,2025-11-19_14-08-59,5.432741641998291,466.97334265708923,3269286,gypsum-gpu181,10.100.31.81,466.97334265708923,67,6,2,1000,3,0.0,0.24301771265032135,0.13029086709141688,64,2100,0.0002836377022950397,3e7708b3
0.008025047369301319,0.008285874500870705,0.08343677222728729,0.08343677222728729,0.008025047369301319,199,800,1763562274,checkpoint_000199,True,False,200,6dce4397,2025-11-19_14-24-34,3.5867559909820557,928.8710589408875,3287209,gypsum-gpu181,10.100.31.81,928.8710589408875,200,14,2,900,6,0.0,0.9277998672098058,0.12219068570115556,256,1000,0.0006539653412198399,6dce4397
0.028749525547027588,0.01914181001484394,0.060056157410144806,0.060056157410144806,0.028749525547027588,199,11200,1763562827,checkpoint_000199,True,False,200,61b01b2a,2025-11-19_14-33-48,7.202540159225464,1455.0207419395447,3288176,gypsum-gpu181,10.100.31.81,1455.0207419395447,200,69,2,400,3,0.25,0.3319140760800511,0.010020001931737204,16,2200,0.00018632504017286738,61b01b2a
0.007627137470990419,0.009230520576238632,0.06964362412691116,0.06964362412691116,0.007627137470990419,199,2800,1763563835,checkpoint_000199,True,False,200,75a3072e,2025-11-19_14-50-35,11.226589441299438,1529.8261983394623,3324145,gypsum-gpu181,10.100.31.81,1529.8261983394623,200,8,2,1000,3,0.0,0.26089547028207427,0.1242127562586711,64,2100,0.0002961329510206059,75a3072e
0.016114991158246994,0.020612142980098724,0.062389668077230453,0.062389668077230453,0.016114991158246994,199,2800,1763564430,checkpoint_000199,True,False,200,37740587,2025-11-19_15-00-31,5.948770523071289,1570.8962705135345,3342604,gypsum-gpu181,10.100.31.81,1570.8962705135345,200,49,2,700,3,0.0,0.9921159154974576,0.42692674618955695,64,2400,0.00010321654986584415,37740587
0.01138878520578146,0.012810973450541496,0.06290996819734573,0.06290996819734573,0.01138878520578146,199,11200,1763565314,checkpoint_000199,True,False,200,8090de66,2025-11-19_15-15-15,9.772120952606201,1447.3452804088593,3370718,gypsum-gpu181,10.100.31.81,1447.3452804088593,200,71,2,400,6,0.25,0.25117666538109296,0.010154032421870653,16,2300,0.0004664636464691091,8090de66
0.02541850134730339,0.017410531640052795,0.05919730290770531,0.05919730290770531,0.02541850134730339,199,11200,1763565733,checkpoint_000199,True,False,200,46dd0c0b,2025-11-19_15-22-14,6.858933448791504,1261.0997450351715,3390025,gypsum-gpu181,10.100.31.81,1261.0997450351715,200,81,2,500,2,0.25,0.4396364641048371,0.011635865062487975,16,2000,0.00018623053708517506,46dd0c0b
0.007936233654618263,0.023361245170235634,0.06564942002296448,0.06564942002296448,0.007936233654618263,199,11200,1763567149,checkpoint_000199,True,False,200,279db5cb,2025-11-19_15-45-50,6.514791965484619,1802.8878045082092,3426628,gypsum-gpu181,10.100.31.81,1802.8878045082092,200,43,2,1100,3,0.25,0.3370005325670755,0.024887725601321565,16,2200,0.001102720591153936,279db5cb
0.031129905954003334,0.038940612226724625,0.057237349450588226,0.057237353175878525,0.031129905954003334,199,11200,1763567264,checkpoint_000199,True,False,200,e8ca3f60,2025-11-19_15-47-44,5.542229413986206,1500.5249938964844,3441025,gypsum-gpu181,10.100.31.81,1500.5249938964844,200,38,2,300,4,0.1,0.6126614371583169,0.019114565084927364,16,2300,0.0001292521654828733,e8ca3f60
