train_loss,train_loss_step,val/mse,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_num_layers,config/train_loop_config/depth,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/batch_size,config/train_loop_config/dropout,config/train_loop_config/init_lr_ratio,config/train_loop_config/final_lr_ratio,config/train_loop_config/max_lr,config/train_loop_config/message_hidden_dim,logdir
0.002869843505322933,0.002213685307651758,0.05926699936389923,0.05926699936389923,0.002869843505322933,199,3200,1768371720,checkpoint_000199,True,False,200,7e9b2c7a,2026-01-14_06-22-00,7.593117713928223,1736.277864933014,1209347,gypsum-gpu181,10.100.31.81,1736.277864933014,200,77,2,2,1700,32,0.0,0.06605607672321322,0.0730967989115941,0.00025641612499447146,1500,7e9b2c7a
0.01268389169126749,0.007040172349661589,0.07787604629993439,0.07787604629993439,0.01268389169126749,199,3200,1768372545,checkpoint_000199,True,False,200,75671a19,2026-01-14_06-35-46,12.795105695724487,1378.1763098239899,1240119,gypsum-gpu181,10.100.31.81,1378.1763098239899,200,18,1,4,1100,32,0.25,0.041654197531872675,0.652744584297665,0.00012286302122987725,1500,75671a19
0.004028861876577139,0.0068647367879748344,0.05202317237854004,0.05202317237854004,0.004028861876577139,117,944,1768372576,checkpoint_000117,True,False,118,21fc0797,2026-01-14_06-36-17,4.623045921325684,825.376517534256,1257802,gypsum-gpu181,10.100.31.81,825.376517534256,118,62,2,4,1000,64,0.15000000000000002,0.608943366433319,0.0264042639584858,0.0007560973956678509,1600,21fc0797
0.0022823899053037167,0.002257885644212365,0.05233112722635269,0.05233112722635269,0.0022823899053037167,199,400,1768375337,checkpoint_000199,True,False,200,d6458ad1,2026-01-14_07-22-17,10.146847009658813,2758.2902705669403,1283199,gypsum-gpu181,10.100.31.81,2758.2902705669403,200,58,2,5,1400,256,0.0,0.0254424784122926,0.10200922431591174,0.00044746471230842796,2400,d6458ad1
0.7298027873039246,0.7453745603561401,0.5335880517959595,0.5335880517959595,0.7298027873039246,15,32,1768372770,checkpoint_000015,True,False,16,ebe3f3a0,2026-01-14_06-39-31,12.906695365905762,173.6598870754242,1284309,gypsum-gpu181,10.100.31.81,173.6598870754242,16,61,1,5,900,256,0.4,0.012306996711338766,0.17396232482570778,0.006432556639945765,2100,ebe3f3a0
0.05055094510316849,0.05497058480978012,0.08609464019536972,0.08609463274478912,0.05055094510316849,177,356,1768375368,checkpoint_000177,True,False,178,1a2954c0,2026-01-14_07-22-48,7.775514841079712,2559.8932745456696,1287518,gypsum-gpu181,10.100.31.81,2559.8932745456696,178,86,2,2,1700,256,0.15000000000000002,0.03120297785266212,0.014773803572345931,0.0001749721019087931,2100,1a2954c0
0.49287939071655273,0.5467042922973633,0.4918062090873718,0.49180617928504944,0.49287939071655273,21,88,1768375556,checkpoint_000021,True,False,22,96eb504a,2026-01-14_07-25-56,6.0814595222473145,193.09677958488464,1319399,gypsum-gpu181,10.100.31.81,193.09677958488464,22,93,2,3,1300,128,0.0,0.012762550760513166,0.01122956502079876,0.00030830623681664057,1900,96eb504a
0.11377057433128357,0.09554257988929749,0.14835470914840698,0.14835470914840698,0.11377057433128357,15,64,1768375520,checkpoint_000015,True,False,16,9b321919,2026-01-14_07-25-20,9.91076946258545,128.73109459877014,1320094,gypsum-gpu181,10.100.31.81,128.73109459877014,16,40,1,5,1900,128,0.0,0.014344961501402383,0.03215661638711868,0.00481176342405285,1400,9b321919
0.996128499507904,0.701392412185669,0.8142330050468445,0.8142330050468445,0.996128499507904,3,16,1768375578,checkpoint_000003,True,False,4,691205fb,2026-01-14_07-26-18,6.030746698379517,34.719022035598755,1323438,gypsum-gpu181,10.100.31.81,34.719022035598755,4,86,1,3,1300,128,0.0,0.010319641073669977,0.021920084786728584,0.00011381583294454103,1900,691205fb
0.011292260140180588,0.016590330749750137,0.038494713604450226,0.038494717329740524,0.011292260140180588,199,1600,1768376716,checkpoint_000199,True,False,200,72420f35,2026-01-14_07-45-16,5.0442094802856445,1138.3325407505035,1324209,gypsum-gpu181,10.100.31.81,1138.3325407505035,200,14,2,6,1700,64,0.35000000000000003,0.019050778553260053,0.033064373563520134,0.0033445724506721056,500,72420f35
0.0032336395233869553,0.003466271562501788,0.06577281653881073,0.06577280908823013,0.0032336395233869553,199,400,1768377179,checkpoint_000199,True,False,200,3f4fa34a,2026-01-14_07-52-59,3.661637306213379,1564.8274900913239,1324990,gypsum-gpu181,10.100.31.81,1564.8274900913239,200,58,1,4,1500,256,0.05,0.04638783223350383,0.08376915722137084,0.0010573376044838163,1800,3f4fa34a
0.07064609974622726,0.06711098551750183,0.12715254724025726,0.12715254724025726,0.07064609974622726,199,800,1768377535,checkpoint_000199,True,False,200,a41c5736,2026-01-14_07-58-55,3.4472084045410156,790.6104915142059,1357124,gypsum-gpu181,10.100.31.81,790.6104915142059,200,83,1,6,1900,128,0.15000000000000002,0.3228620953211295,0.043294677319195445,0.0001064067843405875,600,a41c5736
0.006137752439826727,0.006069866940379143,0.044471777975559235,0.044471774250268936,0.006137752439826727,199,3200,1768378934,checkpoint_000199,True,False,200,a6fd8bd9,2026-01-14_08-22-14,5.713584661483765,1723.3500635623932,1372977,gypsum-gpu181,10.100.31.81,1723.3500635623932,200,16,2,5,1200,32,0.2,0.06955614783386216,0.14478575048472495,0.005257680697842348,1900,a6fd8bd9
0.010963254608213902,0.009527670219540596,0.0367974191904068,0.0367974191904068,0.010963254608213902,185,5952,1768378964,checkpoint_000185,True,False,186,67aad40b,2026-01-14_08-22-45,5.293510437011719,1398.1802978515625,1386303,gypsum-gpu181,10.100.31.81,1398.1802978515625,186,86,2,4,1200,16,0.2,0.03114868898264961,0.03284708391112032,0.006135938496120416,1400,67aad40b
0.0235698651522398,0.01882944628596306,0.0743677169084549,0.0743677169084549,0.0235698651522398,22,736,1768379106,checkpoint_000022,True,False,23,c3d18408,2026-01-14_08-25-06,5.3653857707977295,148.44691276550293,1428834,gypsum-gpu181,10.100.31.81,148.44691276550293,23,79,1,6,1400,16,0.0,0.5119375009287981,0.37712409393715385,0.004011120384804886,1600,c3d18408
0.10649429261684418,0.06684808433055878,0.11104165762662888,0.11104166507720947,0.10649429261684418,16,136,1768379075,checkpoint_000016,True,False,17,581f2cef,2026-01-14_08-24-35,4.072166204452515,90.97270250320435,1429979,gypsum-gpu181,10.100.31.81,90.97270250320435,17,33,2,4,1800,64,0.35000000000000003,0.04949154653017048,0.01790233746512545,0.006049485537108195,500,581f2cef
0.03889511525630951,0.021498002111911774,0.08223706483840942,0.08223706483840942,0.03889511525630951,199,3200,1768379755,checkpoint_000199,True,False,200,8d23cd35,2026-01-14_08-35-55,3.068150281906128,651.7944161891937,1434420,gypsum-gpu181,10.100.31.81,651.7944161891937,200,75,1,2,400,32,0.05,0.0165178785616197,0.7082915142620524,0.0001882727085530916,600,8d23cd35
0.01762482523918152,0.009174677543342113,0.05857539921998978,0.058575406670570374,0.01762482523918152,199,6400,1768379950,checkpoint_000199,True,False,200,43d24aab,2026-01-14_08-39-10,4.270825386047363,818.5168883800507,1435464,gypsum-gpu181,10.100.31.81,818.5168883800507,200,65,1,3,1300,16,0.3,0.01863488288846343,0.06268110483684347,0.00022912132616922492,800,43d24aab
0.010365467518568039,0.005602268967777491,0.05210581794381142,0.05210581794381142,0.010365467518568039,44,1440,1768380255,checkpoint_000044,True,False,45,629d4686,2026-01-14_08-44-15,11.551717758178711,477.7059488296509,1479593,gypsum-gpu181,10.100.31.81,477.7059488296509,45,35,1,6,1700,16,0.0,0.013709402694797413,0.6825826346577292,0.002001709133228716,2300,629d4686
0.02621971257030964,0.018744656816124916,0.07068820297718048,0.07068820297718048,0.02621971257030964,51,208,1768380296,checkpoint_000051,True,False,52,ce750b46,2026-01-14_08-44-57,4.630142688751221,323.66616654396057,1487914,gypsum-gpu181,10.100.31.81,323.66616654396057,52,62,1,6,1200,128,0.05,0.08020700823216355,0.07792828495251047,0.0015021663270642295,1400,ce750b46
0.7646676301956177,0.5077587366104126,0.5897102952003479,0.5897102952003479,0.7646676301956177,3,16,1768380330,checkpoint_000003,True,False,4,f73568e6,2026-01-14_08-45-31,6.887146234512329,44.3036994934082,1495873,gypsum-gpu181,10.100.31.81,44.3036994934082,4,70,2,4,1700,128,0.0,0.019507863683972303,0.011272606277111047,0.005282500236906916,1900,f73568e6
0.0007374318083748221,0.0003636522451415658,0.06846911460161209,0.06846912205219269,0.0007374318083748221,143,288,1768381488,checkpoint_000143,True,False,144,1ab93f16,2026-01-14_09-04-48,5.57947564125061,1164.8525924682617,1496801,gypsum-gpu181,10.100.31.81,1164.8525924682617,144,78,1,4,500,256,0.0,0.09495457197457388,0.7569983525234623,0.0038686040131522027,2200,1ab93f16
0.0011467570438981056,0.001114205690100789,0.04456976801156998,0.04456976801156998,0.0011467570438981056,75,1216,1768381005,checkpoint_000075,True,False,76,07cafba6,2026-01-14_08-56-46,11.7972731590271,651.8609976768494,1497447,gypsum-gpu181,10.100.31.81,651.8609976768494,76,36,2,3,2100,32,0.0,0.2821927669734689,0.03597029145068741,0.001860791133393327,1000,07cafba6
0.0015817246166989207,0.0023477990180253983,0.041445810347795486,0.041445810347795486,0.0015817246166989207,199,3200,1768381663,checkpoint_000199,True,False,200,01dc4e56,2026-01-14_09-07-43,2.7144670486450195,625.6505327224731,1513482,gypsum-gpu181,10.100.31.81,625.6505327224731,200,62,1,6,1800,32,0.0,0.017927686255797947,0.5868908246897637,0.0009039753359559577,300,01dc4e56
0.17621739208698273,0.16853177547454834,0.16481241583824158,0.16481241583824158,0.17621739208698273,22,184,1768381691,checkpoint_000022,True,False,23,72b12ece,2026-01-14_09-08-11,10.891143560409546,176.39102840423584,1536815,gypsum-gpu181,10.100.31.81,176.39102840423584,23,65,2,6,1200,64,0.35000000000000003,0.19990666704028756,0.04236253280353537,0.0003283258870180838,2100,72b12ece
0.21605665981769562,0.06705549359321594,0.2635953724384308,0.2635953426361084,0.21605665981769562,4,160,1768381719,checkpoint_000004,True,False,5,1388d97e,2026-01-14_09-08-39,4.218281984329224,36.21420168876648,1545393,gypsum-gpu181,10.100.31.81,36.21420168876648,5,60,1,4,500,16,0.0,0.07124182637320212,0.2053909903258264,0.008783466352505372,1300,1388d97e
0.018918249756097794,0.011648205108940601,0.06218717619776726,0.06218717619776726,0.018918249756097794,199,1600,1768382724,checkpoint_000199,True,False,200,744e0fd6,2026-01-14_09-25-24,7.934814929962158,1006.9565303325653,1546202,gypsum-gpu181,10.100.31.81,1006.9565303325653,200,33,1,3,300,64,0.25,0.020749475387583875,0.2967109820315636,0.00041953718678613446,1300,744e0fd6
0.006149138789623976,0.00479796901345253,0.04875871539115906,0.04875871166586876,0.006149138789623976,199,400,1768383054,checkpoint_000199,True,False,200,f62982df,2026-01-14_09-30-54,5.955390453338623,1302.9023172855377,1547227,gypsum-gpu181,10.100.31.81,1302.9023172855377,200,23,2,5,1500,256,0.2,0.3951023246833332,0.4125961443108505,0.0006513156924823242,1300,f62982df
0.034534648060798645,0.02787155844271183,0.06371389329433441,0.06371389329433441,0.034534648060798645,199,800,1768383345,checkpoint_000199,True,False,200,7cc4e7de,2026-01-14_09-35-45,2.449223279953003,591.1265258789062,1580433,gypsum-gpu181,10.100.31.81,591.1265258789062,200,27,1,3,400,128,0.4,0.32107517800015706,0.013604979809202312,0.0013094559816979822,600,7cc4e7de
0.009884132072329521,0.0062546622939407825,0.05051272362470627,0.05051271989941597,0.009884132072329521,199,3200,1768383665,checkpoint_000199,True,False,200,250cc5c9,2026-01-14_09-41-05,2.912083864212036,583.026709318161,1593531,gypsum-gpu181,10.100.31.81,583.026709318161,200,31,1,4,400,32,0.0,0.02171543860240806,0.19236926959141432,0.00037549599339618513,300,250cc5c9
0.00013945634418632835,9.12012328626588e-05,0.04700026661157608,0.04700025916099548,0.00013945634418632835,199,1600,1768385126,checkpoint_000199,True,False,200,c511835e,2026-01-14_10-05-26,9.021297931671143,1748.6633620262146,1615032,gypsum-gpu181,10.100.31.81,1748.6633620262146,200,27,1,5,1700,64,0.0,0.0708728367689769,0.4978973119292682,0.004572144624071193,1900,c511835e
0.00893447920680046,0.006493457593023777,0.05844000354409218,0.05844000354409218,0.00893447920680046,199,6400,1768385751,checkpoint_000199,True,False,200,f5bbc7e8,2026-01-14_10-15-52,12.720744609832764,2054.8224811553955,1632333,gypsum-gpu181,10.100.31.81,2054.8224811553955,200,69,2,4,1500,16,0.3,0.47467381878912357,0.6990269033703231,0.000663065526544828,1800,f5bbc7e8
0.0078108049929142,0.010223980993032455,0.0698273777961731,0.0698273777961731,0.0078108049929142,199,400,1768386026,checkpoint_000199,True,False,200,cc0c9044,2026-01-14_10-20-26,3.6681020259857178,869.308100938797,1665279,gypsum-gpu181,10.100.31.81,869.308100938797,200,96,1,5,400,256,0.0,0.492278720519904,0.03504029752267438,0.0007563564922352405,1200,cc0c9044
0.003628659527748823,0.0009093359694816172,0.057660166174173355,0.057660166174173355,0.003628659527748823,199,6400,1768386642,checkpoint_000199,True,False,200,e9fb9b3c,2026-01-14_10-30-42,3.7943663597106934,861.1660559177399,1685225,gypsum-gpu181,10.100.31.81,861.1660559177399,200,38,2,4,500,16,0.0,0.04299071604202692,0.7788536495272793,0.00023611757384069395,600,e9fb9b3c
0.00011078154057031497,2.7563053663470782e-05,0.054914042353630066,0.054914046078920364,0.00011078154057031497,199,6400,1768388309,checkpoint_000199,True,False,200,519eb991,2026-01-14_10-58-30,12.038527727127075,2250.7978632450104,1699637,gypsum-gpu181,10.100.31.81,2250.7978632450104,200,95,2,3,2400,16,0.0,0.023754242417313717,0.27074518224141947,0.0017123545771898718,1600,519eb991
2.7048798074247316e-05,5.5447002523578703e-05,0.06971964240074158,0.06971964240074158,2.7048798074247316e-05,199,1600,1768388322,checkpoint_000199,True,False,200,f5c8ba07,2026-01-14_10-58-42,12.673957586288452,1649.0518999099731,1726290,gypsum-gpu181,10.100.31.81,1649.0518999099731,200,75,1,4,500,64,0.0,0.013347005432228953,0.06318083783896596,0.0059366956422984,1900,f5c8ba07
0.0006073692347854376,0.0005794645985588431,0.058841004967689514,0.05884100869297981,0.0006073692347854376,199,400,1768389057,checkpoint_000199,True,False,200,8952d730,2026-01-14_11-10-57,3.1530344486236572,717.1419370174408,1764417,gypsum-gpu181,10.100.31.81,717.1419370174408,200,57,1,3,2400,256,0.0,0.1297279485607134,0.07816177173970953,0.008219186145329417,400,8952d730
0.005591210909187794,0.009347335435450077,0.050553835928440094,0.050553835928440094,0.005591210909187794,199,800,1768390392,checkpoint_000199,True,False,200,d009e638,2026-01-14_11-33-12,17.890090942382812,2032.0326397418976,1764597,gypsum-gpu181,10.100.31.81,2032.0326397418976,200,55,2,6,2300,128,0.25,0.19002540800009465,0.33887109271007104,0.0019611887093061342,1200,d009e638
0.008673286996781826,0.006107549648731947,0.04016749560832977,0.04016749560832977,0.008673286996781826,199,6400,1768390961,checkpoint_000199,True,False,200,00d0f8fe,2026-01-14_11-42-41,6.644310712814331,1871.3504667282104,1790582,gypsum-gpu181,10.100.31.81,1871.3504667282104,200,87,2,5,2400,16,0.15000000000000002,0.049891836429879315,0.14801658390012676,0.004651819063082648,500,00d0f8fe
0.0002844919799827039,0.0008585781324654818,0.051348134875297546,0.051348134875297546,0.0002844919799827039,199,3200,1768391672,checkpoint_000199,True,False,200,49cbc846,2026-01-14_11-54-32,9.224996328353882,1250.0237181186676,1817488,gypsum-gpu181,10.100.31.81,1250.0237181186676,200,50,1,6,400,32,0.0,0.012212973210594268,0.023932530893423013,0.0010071358913569237,1500,49cbc846
0.01069574523717165,0.010621964931488037,0.04571131616830826,0.04571131616830826,0.01069574523717165,199,1600,1768392282,checkpoint_000199,True,False,200,9bf277ca,2026-01-14_12-04-42,5.482032775878906,1291.2811965942383,1838039,gypsum-gpu181,10.100.31.81,1291.2811965942383,200,2,2,6,1900,64,0.1,0.03065892768588907,0.04639590620951158,0.009275789271863342,900,9bf277ca
0.00823220144957304,0.007292747963219881,0.04143195599317551,0.04143195599317551,0.00823220144957304,76,2464,1768392312,checkpoint_000076,True,False,77,66bc1bd0,2026-01-14_12-05-12,4.67072057723999,613.327467918396,1861553,gypsum-gpu181,10.100.31.81,613.327467918396,77,9,2,6,2200,16,0.15000000000000002,0.010695428199847201,0.01041661707850679,0.0036528420792535893,900,66bc1bd0
0.040630754083395004,0.0793992280960083,0.05602734163403511,0.05602734163403511,0.040630754083395004,199,6400,1768393527,checkpoint_000199,True,False,200,e369f1a2,2026-01-14_12-25-27,5.9236578941345215,1215.061351299286,1881090,gypsum-gpu181,10.100.31.81,1215.061351299286,200,44,2,6,2100,16,0.35000000000000003,0.014252941903299602,0.01792476520097792,0.0071835134064394375,400,e369f1a2
0.02410859987139702,0.023631665855646133,0.06499557942152023,0.06499557197093964,0.02410859987139702,29,960,1768392484,checkpoint_000029,True,False,30,4d96b800,2026-01-14_12-08-04,3.713561773300171,151.3186845779419,1882224,gypsum-gpu181,10.100.31.81,151.3186845779419,30,7,2,5,1000,16,0.15000000000000002,0.1136072125261067,0.051937793888890166,0.003892210199531804,800,4d96b800
0.005149019416421652,0.0036886269226670265,0.04723411425948143,0.04723411425948143,0.005149019416421652,199,6400,1768394002,checkpoint_000199,True,False,200,627c47c6,2026-01-14_12-33-22,6.264240980148315,1489.034106016159,1890269,gypsum-gpu181,10.100.31.81,1489.034106016159,200,7,2,6,2200,16,0.15000000000000002,0.05264699528390215,0.010020001931737204,0.0035925262786333143,1000,627c47c6
0.006753988564014435,0.004370177164673805,0.04435060918331146,0.04435060918331146,0.006753988564014435,199,6400,1768394487,checkpoint_000199,True,False,200,18160618,2026-01-14_12-41-27,4.4371583461761475,933.0553822517395,1930250,gypsum-gpu181,10.100.31.81,933.0553822517395,200,89,2,5,1000,16,0.15000000000000002,0.0102639877461832,0.02164312551392693,0.0037629940724781233,800,18160618
0.010997604578733444,0.005622172728180885,0.03867241367697716,0.03867241367697716,0.010997604578733444,199,6400,1768395121,checkpoint_000199,True,False,200,3c5bc500,2026-01-14_12-52-01,6.199231863021851,1090.4603023529053,1950399,gypsum-gpu181,10.100.31.81,1090.4603023529053,200,11,2,6,1600,16,0.35000000000000003,0.03391632286580087,0.04943467455109185,0.002367930881905443,700,3c5bc500
0.0031926967203617096,0.003297851188108325,0.05515836179256439,0.05515836551785469,0.0031926967203617096,199,1600,1768395937,checkpoint_000199,True,False,200,bb5174a1,2026-01-14_13-05-37,6.087953090667725,1420.6044042110443,1977423,gypsum-gpu181,10.100.31.81,1420.6044042110443,200,47,2,5,2000,64,0.1,0.010486911635929954,0.02855222091261713,0.0065192979012465395,1000,bb5174a1
0.00023218039132189006,0.00011999435082543641,0.03162490203976631,0.03162490203976631,0.00023218039132189006,199,6400,1768396573,checkpoint_000199,True,False,200,4aa73844,2026-01-14_13-16-13,5.90137791633606,1415.9761629104614,1999909,gypsum-gpu181,10.100.31.81,1415.9761629104614,200,87,2,6,2300,16,0.0,0.09897952165975092,0.011399143531587155,0.0040713222691422385,400,4aa73844
0.010615834966301918,0.004838477820158005,0.04301203787326813,0.04301203787326813,0.010615834966301918,199,1600,1768396938,checkpoint_000199,True,False,200,abc5e9a2,2026-01-14_13-22-19,4.278778314590454,968.9463164806366,2025035,gypsum-gpu181,10.100.31.81,968.9463164806366,200,12,2,6,1600,64,0.35000000000000003,0.03301967938238864,0.05038244887385231,0.0025342388557553935,700,abc5e9a2
0.016500186175107956,0.00873200036585331,0.04224594682455063,0.04224594682455063,0.016500186175107956,199,1600,1768397318,checkpoint_000199,True,False,200,242f22e9,2026-01-14_13-28-38,3.1534643173217773,716.4126944541931,2049838,gypsum-gpu181,10.100.31.81,716.4126944541931,200,7,2,6,900,64,0.35000000000000003,0.0350158326073498,0.035572113278313805,0.001523542173235351,900,242f22e9
