train_loss,train_loss_step,val/mse,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/init_lr_ratio,config/train_loop_config/dropout,config/train_loop_config/max_lr,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/batch_size,config/train_loop_config/depth,config/train_loop_config/ffn_num_layers,config/train_loop_config/final_lr_ratio,config/train_loop_config/message_hidden_dim,logdir
0.507689356803894,0.4022160768508911,0.4585190713405609,0.4585190713405609,0.507689356803894,4,265,1763189555,checkpoint_000004,True,False,5,4214d051,2025-11-15_06-52-35,7.546241760253906,67.25274300575256,1246576,gypsum-gpu162,10.100.31.62,67.25274300575256,5,0.1932113101590144,0.0,0.001329775354021746,45,1100,64,6,1,0.1522905311652806,1800,4214d051
0.0404885970056057,0.031810544431209564,0.19070573151111603,0.19070573151111603,0.0404885970056057,90,9555,1763190398,checkpoint_000090,True,False,91,9326d331,2025-11-15_07-06-38,15.142861366271973,857.076639175415,1247765,gypsum-gpu162,10.100.31.62,857.076639175415,91,0.06605607672321322,0.0,0.00025641612499447146,77,1700,32,2,2,0.0730967989115941,1500,9326d331
0.026725023984909058,0.02778623066842556,0.18301308155059814,0.18301308155059814,0.026725023984909058,199,21000,1763191365,checkpoint_000199,True,False,200,80b9dbcb,2025-11-15_07-22-45,8.264348268508911,1766.9945404529572,1248900,gypsum-gpu162,10.100.31.62,1766.9945404529572,200,0.041654197531872675,0.25,0.00012286302122987725,18,1100,32,4,1,0.652744584297665,1500,80b9dbcb
0.011377779766917229,0.006949849892407656,0.18909001350402832,0.18909001350402832,0.011377779766917229,111,5936,1763191429,checkpoint_000111,True,False,112,709120fd,2025-11-15_07-23-49,9.46813440322876,989.9832983016968,1276428,gypsum-gpu162,10.100.31.62,989.9832983016968,112,0.608943366433319,0.15000000000000002,0.0007560973956678508,62,1000,64,4,2,0.0264042639584858,1600,709120fd
0.003938046284019947,0.004998581483960152,0.17861226201057434,0.17861224710941315,0.003938046284019947,199,2800,1763194481,checkpoint_000199,True,False,200,b0cc1cf4,2025-11-15_08-14-41,9.919018030166626,3057.0401191711426,1307025,gypsum-gpu162,10.100.31.62,3057.0401191711426,200,0.0254424784122926,0.0,0.000447464712308428,58,1400,256,5,2,0.10200922431591174,2400,b0cc1cf4
0.32347196340560913,0.2595709562301636,0.40442055463790894,0.40442055463790894,0.32347196340560913,22,322,1763191777,checkpoint_000022,True,False,23,9d06ca5b,2025-11-15_07-29-37,16.21454381942749,304.1501305103302,1308591,gypsum-gpu162,10.100.31.62,304.1501305103302,23,0.012306996711338766,0.4,0.006432556639945765,61,900,256,5,1,0.17396232482570775,2100,9d06ca5b
0.13819055259227753,0.10085959732532501,0.2131451964378357,0.2131451964378357,0.13819055259227753,132,1862,1763193563,checkpoint_000132,True,False,133,63669545,2025-11-15_07-59-23,15.70276165008545,1723.4982430934906,1314340,gypsum-gpu162,10.100.31.62,1723.4982430934906,133,0.031202977852662125,0.15000000000000002,0.00017497210190879314,86,1700,256,2,2,0.014773803572345931,2100,63669545
0.01222260482609272,0.01082729734480381,0.1913774460554123,0.1913774460554123,0.01222260482609272,199,5400,1763195358,checkpoint_000199,True,False,200,72fed94d,2025-11-15_08-29-19,6.996660232543945,1728.9796922206879,1342421,gypsum-gpu162,10.100.31.62,1728.9796922206879,200,0.012762550760513166,0.0,0.00030830623681664057,93,1300,128,3,2,0.01122956502079876,1900,72fed94d
0.00019277683168184012,7.051150896586478e-05,0.22440673410892487,0.22440673410892487,0.00019277683168184012,134,3645,1763195423,checkpoint_000134,True,False,135,b9963dcd,2025-11-15_08-30-23,4.924633979797363,890.7913565635681,1362308,gypsum-gpu162,10.100.31.62,890.7913565635681,135,0.014344961501402383,0.0,0.00481176342405285,40,1900,128,5,1,0.03215661638711868,1400,b9963dcd
0.4421185553073883,0.2954868674278259,0.42534804344177246,0.42534804344177246,0.4421185553073883,42,1161,1763195738,checkpoint_000042,True,False,43,7094c50f,2025-11-15_08-35-39,12.40619707107544,338.3424038887024,1392659,gypsum-gpu162,10.100.31.62,338.3424038887024,43,0.010319641073669977,0.0,0.00011381583294454103,86,1300,128,3,1,0.021920084786728584,1900,7094c50f
0.11783666163682938,0.1331474483013153,0.1958465576171875,0.1958465576171875,0.11783666163682938,52,2809,1763195790,checkpoint_000052,True,False,53,77b1b264,2025-11-15_08-36-30,4.707474708557129,329.20014095306396,1394391,gypsum-gpu162,10.100.31.62,329.20014095306396,53,0.019050778553260053,0.35000000000000003,0.003344572450672105,14,1700,64,6,2,0.03306437356352013,500,77b1b264
0.008039594627916813,0.014161200262606144,0.1898638755083084,0.1898638755083084,0.008039594627916813,199,2800,1763197387,checkpoint_000199,True,False,200,9d123194,2025-11-15_09-03-07,10.435332536697388,1601.9846329689026,1406153,gypsum-gpu162,10.100.31.62,1601.9846329689026,200,0.04638783223350383,0.05,0.0010573376044838163,58,1500,256,4,1,0.08376915722137084,1800,9d123194
0.19445201754570007,0.21021713316440582,0.28532251715660095,0.28532251715660095,0.19445201754570007,199,5400,1763196706,checkpoint_000199,True,False,200,dc3b9faf,2025-11-15_08-51-46,4.250071287155151,879.2583448886871,1407868,gypsum-gpu162,10.100.31.62,879.2583448886871,200,0.3228620953211295,0.15000000000000002,0.0001064067843405875,83,1900,128,6,1,0.043294677319195445,600,dc3b9faf
0.045095331966876984,0.04610293731093407,0.19648341834545135,0.19648341834545135,0.045095331966876984,199,21000,1763198914,checkpoint_000199,True,False,200,556a8477,2025-11-15_09-28-35,9.336669445037842,2154.406896829605,1448109,gypsum-gpu162,10.100.31.62,2154.406896829605,200,0.06955614783386216,0.2,0.005257680697842348,16,1200,32,5,2,0.14478575048472495,1900,556a8477
0.12555576860904694,0.22183409333229065,0.18990668654441833,0.18990668654441833,0.12555576860904694,138,29190,1763198977,checkpoint_000138,True,False,139,8066a557,2025-11-15_09-29-37,11.284237623214722,1545.9057431221008,1465277,gypsum-gpu162,10.100.31.62,1545.9057431221008,139,0.031148688982649612,0.2,0.006135938496120416,86,1200,16,4,2,0.03284708391112031,1400,8066a557
0.084511399269104,0.08767560124397278,0.2488444596529007,0.2488444596529007,0.084511399269104,26,5670,1763199296,checkpoint_000026,True,False,27,6e3faa3c,2025-11-15_09-34-56,11.608390092849731,333.451345205307,1509048,gypsum-gpu162,10.100.31.62,333.451345205307,27,0.5119375009287981,0.0,0.004011120384804886,79,1400,16,6,1,0.37712409393715385,1600,6e3faa3c
0.3353659510612488,0.30525538325309753,0.43533390760421753,0.43533390760421753,0.3353659510612488,9,530,1763199103,checkpoint_000009,True,False,10,03c10584,2025-11-15_09-31-43,4.620016098022461,76.29940533638,1510423,gypsum-gpu162,10.100.31.62,76.29940533638,10,0.04949154653017048,0.35000000000000003,0.006049485537108195,33,1800,64,4,2,0.01790233746512545,500,03c10584
0.10493173450231552,0.07460909336805344,0.1853586733341217,0.1853586733341217,0.10493173450231552,199,21000,1763200146,checkpoint_000199,True,False,200,bfc04ffc,2025-11-15_09-49-06,4.819418668746948,996.8597826957703,1514050,gypsum-gpu162,10.100.31.62,996.8597826957703,200,0.0165178785616197,0.05,0.0001882727085530916,75,400,32,2,1,0.7082915142620525,600,bfc04ffc
0.041413597762584686,0.02252795360982418,0.17740601301193237,0.17740601301193237,0.041413597762584686,199,42000,1763201012,checkpoint_000199,True,False,200,b5ee7a16,2025-11-15_10-03-32,9.437604904174805,1668.4665706157684,1521387,gypsum-gpu162,10.100.31.62,1668.4665706157684,200,0.01863488288846343,0.3,0.00022912132616922492,65,1300,16,3,1,0.06268110483684347,800,b5ee7a16
0.011265978217124939,0.0102552380412817,0.23429107666015625,0.23429107666015625,0.011265978217124939,113,23940,1763201818,checkpoint_000113,True,False,114,f11d521b,2025-11-15_10-16-59,13.984193563461304,1624.79159450531,1563693,gypsum-gpu162,10.100.31.62,1624.79159450531,114,0.013709402694797413,0.0,0.002001709133228716,35,1700,16,6,1,0.6825826346577291,2300,f11d521b
0.005474375560879707,0.005104852840304375,0.19379936158657074,0.19379936158657074,0.005474375560879707,123,3348,1763201893,checkpoint_000123,True,False,124,06bac08f,2025-11-15_10-18-13,5.900722980499268,841.1452269554138,1589716,gypsum-gpu162,10.100.31.62,841.1452269554138,124,0.08020700823216353,0.05,0.0015021663270642295,62,1200,128,6,1,0.07792828495251047,1400,06bac08f
0.0001429999538231641,0.0005237317527644336,0.19681395590305328,0.19681395590305328,0.0001429999538231641,131,3564,1763203518,checkpoint_000131,True,False,132,efb04a4c,2025-11-15_10-45-18,9.251577377319336,1633.8082566261292,1613941,gypsum-gpu162,10.100.31.62,1633.8082566261292,132,0.019507863683972303,0.0,0.005282500236906916,70,1700,128,4,2,0.011272606277111049,1900,efb04a4c
0.005856808740645647,0.00379003188572824,0.23213884234428406,0.23213884234428406,0.005856808740645647,124,1750,1763203453,checkpoint_000124,True,False,125,dd089107,2025-11-15_10-44-14,9.806618690490723,1516.976704120636,1615503,gypsum-gpu162,10.100.31.62,1516.976704120636,125,0.09495457197457388,0.0,0.003868604013152203,78,500,256,4,1,0.7569983525234623,2200,dd089107
0.06495071947574615,0.054847557097673416,0.2209172397851944,0.2209172397851944,0.06495071947574615,33,3570,1763203766,checkpoint_000033,True,False,34,cf363969,2025-11-15_10-49-27,6.527347564697266,266.28529238700867,1646612,gypsum-gpu162,10.100.31.62,266.28529238700867,34,0.2821927669734689,0.0,0.001860791133393327,36,2100,32,3,2,0.035970291450687406,1000,cf363969
0.005162019282579422,0.004768953658640385,0.17759466171264648,0.17759466171264648,0.005162019282579422,199,21000,1763204762,checkpoint_000199,True,False,200,face2e29,2025-11-15_11-06-02,5.5986857414245605,1214.317186832428,1647739,gypsum-gpu162,10.100.31.62,1214.317186832428,200,0.017927686255797947,0.0,0.0009039753359559577,62,1800,32,6,1,0.5868908246897637,300,face2e29
0.016951104626059532,0.02921123430132866,0.2008293718099594,0.2008293718099594,0.016951104626059532,199,10600,1763206026,checkpoint_000199,True,False,200,fe431a42,2025-11-15_11-27-06,9.605133056640625,2208.58118724823,1658532,gypsum-gpu162,10.100.31.62,2208.58118724823,200,0.19990666704028756,0.35000000000000003,0.0003283258870180838,65,1200,64,6,2,0.04236253280353537,2100,fe431a42
1.0005537271499634,1.1247761249542236,1.0291389226913452,1.0291389226913452,1.0005537271499634,199,42000,1763206784,checkpoint_000199,True,False,200,c9dcf736,2025-11-15_11-39-44,8.516916275024414,1983.6737439632416,1695389,gypsum-gpu162,10.100.31.62,1983.6737439632416,200,0.0712418263732021,0.0,0.008783466352505372,60,500,16,4,1,0.2053909903258264,1300,c9dcf736
0.03749464079737663,0.03133309260010719,0.18634940683841705,0.18634940683841705,0.03749464079737663,199,10600,1763207142,checkpoint_000199,True,False,200,579477e1,2025-11-15_11-45-42,6.198576927185059,1075.7160003185272,1730754,gypsum-gpu162,10.100.31.62,1075.7160003185272,200,0.020749475387583875,0.25,0.00041953718678613446,33,300,64,3,1,0.2967109820315636,1300,579477e1
0.018711751326918602,0.016743052750825882,0.21188773214817047,0.21188773214817047,0.018711751326918602,199,2800,1763208153,checkpoint_000199,True,False,200,47c7dc9b,2025-11-15_12-02-34,6.571994781494141,1334.1252856254578,1762630,gypsum-gpu162,10.100.31.62,1334.1252856254578,200,0.3951023246833332,0.2,0.0006513156924823242,23,1500,256,5,2,0.4125961443108505,1300,47c7dc9b
0.10808665305376053,0.05496089905500412,0.18879833817481995,0.18879833817481995,0.10808665305376053,135,3672,1763207751,checkpoint_000135,True,False,136,2f7af997,2025-11-15_11-55-51,3.8129684925079346,579.2940142154694,1776823,gypsum-gpu162,10.100.31.62,579.2940142154694,136,0.32107517800015706,0.4,0.0013094559816979822,27,400,128,3,1,0.013604979809202312,600,2f7af997
0.022811079397797585,0.024054069072008133,0.19475057721138,0.1947506070137024,0.022811079397797585,199,21000,1763208928,checkpoint_000199,True,False,200,d9be6c54,2025-11-15_12-15-28,5.424290895462036,1149.7954399585724,1804589,gypsum-gpu162,10.100.31.62,1149.7954399585724,200,0.02171543860240806,0.0,0.00037549599339618513,31,400,32,4,1,0.19236926959141432,300,d9be6c54
0.007262787781655788,0.013255204074084759,0.22213220596313477,0.22213220596313477,0.007262787781655788,91,4876,1763208960,checkpoint_000091,True,False,92,74e2a7a6,2025-11-15_12-16-00,7.183792591094971,773.2761747837067,1821998,gypsum-gpu162,10.100.31.62,773.2761747837067,92,0.07087283676897692,0.0,0.004572144624071193,27,1700,64,5,1,0.4978973119292683,1900,74e2a7a6
0.7026482224464417,1.306215763092041,0.7516273260116577,0.7516273260116577,0.7026482224464417,1,420,1763208989,checkpoint_000001,True,False,2,2b78010b,2025-11-15_12-16-29,10.296420812606812,38.067487955093384,1854506,gypsum-gpu162,10.100.31.62,38.067487955093384,2,0.47467381878912357,0.3,0.000663065526544828,69,1500,16,4,2,0.6990269033703231,1800,2b78010b
0.0054151578806340694,0.006567524746060371,0.2195591926574707,0.2195592075586319,0.0054151578806340694,199,2800,1763210007,checkpoint_000199,True,False,200,115be076,2025-11-15_12-33-27,8.544426918029785,1015.1248569488525,1855466,gypsum-gpu162,10.100.31.62,1015.1248569488525,200,0.49227872051990407,0.0,0.0007563564922352405,96,400,256,5,1,0.03504029752267439,1200,115be076
0.004548157565295696,0.0031226822175085545,0.17018136382102966,0.17018136382102966,0.004548157565295696,199,42000,1763210794,checkpoint_000199,True,False,200,c9cdd9ff,2025-11-15_12-46-34,8.396422863006592,1763.0954275131226,1856328,gypsum-gpu162,10.100.31.62,1763.0954275131226,200,0.04299071604202692,0.0,0.00023611757384069397,38,500,16,4,2,0.7788536495272792,600,c9cdd9ff
0.0005908932071179152,0.00037207099376246333,0.19097258150577545,0.19097255170345306,0.0005908932071179152,199,42000,1763212597,checkpoint_000199,True,False,200,4a0cf2ac,2025-11-15_13-16-37,10.636586427688599,2551.300856113434,1896934,gypsum-gpu162,10.100.31.62,2551.300856113434,200,0.023754242417313717,0.0,0.0017123545771898718,95,2400,16,3,2,0.2707451822414194,1600,4a0cf2ac
0.048673175275325775,0.03427604213356972,0.18092921376228333,0.18092922866344452,0.048673175275325775,199,5400,1763211896,checkpoint_000199,True,False,200,4606174b,2025-11-15_13-04-56,5.446996450424194,1070.017945766449,1922548,gypsum-gpu162,10.100.31.62,1070.017945766449,200,0.11508225668901825,0.4,0.001221128675542751,46,1000,128,2,2,0.1565870761418554,1000,4606174b
0.00016298000991810113,0.00012357863306533545,0.20268471539020538,0.20268471539020538,0.00016298000991810113,199,42000,1763213514,checkpoint_000199,True,False,200,9e6b97f1,2025-11-15_13-31-55,7.888790845870972,1587.4731261730194,1960903,gypsum-gpu162,10.100.31.62,1587.4731261730194,200,0.010121341685038018,0.0,0.001360265301403046,39,700,16,2,2,0.021669569430155845,700,9e6b97f1
0.00018943035684060305,9.691860759630799e-05,0.1954241245985031,0.1954241394996643,0.00018943035684060305,199,42000,1763214427,checkpoint_000199,True,False,200,f74f3c7b,2025-11-15_13-47-07,9.341632604598999,1800.3624873161316,1984034,gypsum-gpu162,10.100.31.62,1800.3624873161316,200,0.033600972473638205,0.0,0.0005919587744177056,5,1000,16,5,2,0.027418655240584632,400,f74f3c7b
0.02730061486363411,0.01784396730363369,0.16155913472175598,0.16155913472175598,0.02730061486363411,199,42000,1763215396,checkpoint_000199,True,False,200,0a5ba95d,2025-11-15_14-03-16,9.525304555892944,1853.004161119461,2019443,gypsum-gpu162,10.100.31.62,1853.004161119461,200,0.03313664106710303,0.15000000000000002,0.00026438711513801624,43,600,16,5,2,0.04929256901368749,500,0a5ba95d
2.3864140530349687e-05,1.4281141375249717e-05,0.20018398761749268,0.20018398761749268,2.3864140530349687e-05,199,42000,1763216288,checkpoint_000199,True,False,200,c14bd1ea,2025-11-15_14-18-08,9.570271492004395,1831.1081383228302,2051887,gypsum-gpu162,10.100.31.62,1831.1081383228302,200,0.053988508940736785,0.0,0.0014664297816522757,12,900,16,5,2,0.018538657980944083,500,c14bd1ea
0.011566690169274807,0.009519290179014206,0.17951121926307678,0.17951123416423798,0.011566690169274807,199,42000,1763217156,checkpoint_000199,True,False,200,07b15f04,2025-11-15_14-32-36,8.913095235824585,1733.0166909694672,2085785,gypsum-gpu162,10.100.31.62,1733.0166909694672,200,0.9730607274816133,0.05,0.0001487302112992583,34,700,16,4,2,0.028360135977850823,700,07b15f04
0.028559349477291107,0.017295077443122864,0.1886955201625824,0.1886955201625824,0.028559349477291107,199,42000,1763218213,checkpoint_000199,True,False,200,f417ddf3,2025-11-15_14-50-13,9.28184461593628,1894.5302670001984,2117684,gypsum-gpu162,10.100.31.62,1894.5302670001984,200,0.03293688909864788,0.15000000000000002,0.004021116787475795,46,600,16,5,2,0.05527442746756508,900,f417ddf3
0.021355101838707924,0.020620621740818024,0.15668225288391113,0.15668225288391113,0.021355101838707924,199,42000,1763219024,checkpoint_000199,True,False,200,d6dcc15c,2025-11-15_15-03-44,9.11630654335022,1839.8195610046387,2148357,gypsum-gpu162,10.100.31.62,1839.8195610046387,200,0.010096917175872182,0.15000000000000002,0.0002869983521518592,51,900,16,5,2,0.05042188318701204,500,d6dcc15c
0.0813928171992302,0.05982141196727753,0.18250641226768494,0.18250641226768494,0.0813928171992302,199,42000,1763220095,checkpoint_000199,True,False,200,5a91b1cb,2025-11-15_15-21-35,9.142565250396729,1852.9926483631134,2184702,gypsum-gpu162,10.100.31.62,1852.9926483631134,200,0.014142628631001646,0.15000000000000002,0.0001704487666837983,42,700,16,6,2,0.03431681867999165,300,5a91b1cb
4.3220596126047894e-05,2.5423687475267798e-05,0.22896061837673187,0.22896061837673187,4.3220596126047894e-05,199,42000,1763220914,checkpoint_000199,True,False,200,8ce8f394,2025-11-15_15-35-14,9.704553842544556,1860.1837649345398,2212979,gypsum-gpu162,10.100.31.62,1860.1837649345398,200,0.03049838106048962,0.0,0.0005714645437059929,2,1000,16,5,2,0.023397538566201047,1000,8ce8f394
0.022119473665952682,0.014794196002185345,0.16417832672595978,0.16417834162712097,0.022119473665952682,199,42000,1763222066,checkpoint_000199,True,False,200,671e7030,2025-11-15_15-54-26,9.646453619003296,1941.534411430359,2250298,gypsum-gpu162,10.100.31.62,1941.534411430359,200,0.011377304991711981,0.15000000000000002,0.0002639735874955934,52,900,16,6,2,0.04851858102774007,500,671e7030
0.02516871690750122,0.018852053210139275,0.16265371441841125,0.16265371441841125,0.02516871690750122,199,42000,1763222798,checkpoint_000199,True,False,200,fccf579a,2025-11-15_16-06-38,8.876790523529053,1853.1822381019592,2277495,gypsum-gpu162,10.100.31.62,1853.1822381019592,200,0.0157876383746623,0.15000000000000002,0.00026888331904482065,75,1100,16,5,2,0.08852830298090976,400,fccf579a
0.009386669844388962,0.008775103837251663,0.17360255122184753,0.17360255122184753,0.009386669844388962,199,42000,1763224317,checkpoint_000199,True,False,200,dc33547e,2025-11-15_16-31-58,10.480830192565918,2218.491410255432,2317095,gypsum-gpu162,10.100.31.62,2218.491410255432,200,0.010217686361208476,0.15000000000000002,0.00012783577287922926,47,900,16,6,2,0.0683233741922864,1500,dc33547e
0.011754270642995834,0.014005566015839577,0.17774464190006256,0.17774461209774017,0.011754270642995834,199,42000,1763224859,checkpoint_000199,True,False,200,8dcdf9ed,2025-11-15_16-40-59,9.826979637145996,2026.0009779930115,2340471,gypsum-gpu162,10.100.31.62,2026.0009779930115,200,0.09897952165975092,0.1,0.00018978904663341997,44,1600,16,5,2,0.05188086796668295,700,8dcdf9ed
0.02589903399348259,0.025312040001153946,0.16958943009376526,0.16958944499492645,0.02589903399348259,199,42000,1763226219,checkpoint_000199,True,False,200,9bba71e0,2025-11-15_17-03-39,9.257170677185059,1830.0076286792755,2387471,gypsum-gpu162,10.100.31.62,1830.0076286792755,200,0.014936479599134602,0.15000000000000002,0.0002796556071380136,77,1100,16,5,2,0.08611944989769839,400,9bba71e0
