train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/dropout,config/train_loop_config/batch_size,config/train_loop_config/final_lr_ratio,config/train_loop_config/init_lr_ratio,config/train_loop_config/max_lr,config/train_loop_config/depth,config/train_loop_config/ffn_num_layers,config/train_loop_config/warmup_epochs,config/train_loop_config/message_hidden_dim,logdir
0.2227276712656021,0.2525933086872101,0.8025915622711182,0.8443923592567444,0.2227276712656021,199,7200,1761448671,checkpoint_000199,True,False,200,19ec267a,2025-10-26_03-17-51,4.414368391036987,783.8085091114044,1423300,uri-gpu009,10.100.115.9,783.8085091114044,200,1700,0.0,32,0.0730967989115941,0.06605607672321322,0.00025641612499447146,2,2,77,1500,19ec267a
0.38906070590019226,0.3901148736476898,0.8138936758041382,0.6041051149368286,0.38906070590019226,104,3780,1761448693,checkpoint_000104,True,False,105,863f7670,2025-10-26_03-18-13,2.7484512329101562,344.745685338974,1453908,uri-gpu009,10.100.115.9,344.745685338974,105,1100,0.25,32,0.652744584297665,0.041654197531872675,0.00012286302122987725,4,1,18,1500,863f7670
0.08212307840585709,0.09707453846931458,0.8112615346908569,2.0141515731811523,0.08212307840585709,199,3600,1761449386,checkpoint_000199,True,False,200,a414d1f2,2025-10-26_03-29-46,3.6927664279937744,691.6870200634003,1478548,uri-gpu009,10.100.115.9,691.6870200634003,200,1000,0.15000000000000002,64,0.0264042639584858,0.608943366433319,0.0007560973956678508,4,2,62,1600,a414d1f2
0.25549715757369995,0.26909804344177246,0.8015283942222595,0.9229485988616943,0.25549715757369995,199,1000,1761449843,checkpoint_000199,True,False,200,8e4f57e4,2025-10-26_03-37-23,5.4370105266571045,1125.7856831550598,1479993,uri-gpu009,10.100.115.9,1125.7856831550598,200,1400,0.0,256,0.10200922431591174,0.0254424784122926,0.000447464712308428,5,2,58,2400,8e4f57e4
0.09880837053060532,0.09868323057889938,0.8139677047729492,1.1981877088546753,0.09880837053060532,199,1000,1761450310,checkpoint_000199,True,False,200,18942adf,2025-10-26_03-45-10,5.044100046157837,897.6692616939545,1516077,uri-gpu009,10.100.115.9,897.6692616939545,200,900,0.4,256,0.17396232482570775,0.012306996711338766,0.006432556639945765,5,1,61,2100,18942adf
0.4568960964679718,0.45817095041275024,0.8266159296035767,0.517633855342865,0.4568960964679718,199,1000,1761450904,checkpoint_000199,True,False,200,6756231e,2025-10-26_03-55-04,5.488955736160278,1032.1037306785583,1532926,uri-gpu009,10.100.115.9,1032.1037306785583,200,1700,0.15000000000000002,256,0.014773803572345931,0.031202977852662125,0.00017497210190879314,2,2,86,2100,6756231e
0.3342808187007904,0.34896320104599,0.7978318929672241,0.6713802814483643,0.3342808187007904,199,1800,1761451199,checkpoint_000199,True,False,200,62cabcd6,2025-10-26_03-59-59,3.8026084899902344,861.2098624706268,1550989,uri-gpu009,10.100.115.9,861.2098624706268,200,1300,0.0,128,0.01122956502079876,0.012762550760513166,0.00030830623681664057,3,2,93,1900,62cabcd6
0.001316191628575325,0.0018341988325119019,0.8149096965789795,4.363307952880859,0.001316191628575325,199,1800,1761451562,checkpoint_000199,True,False,200,cde1928d,2025-10-26_04-06-02,2.8541152477264404,632.5850193500519,1575207,uri-gpu009,10.100.115.9,632.5850193500519,200,1900,0.0,128,0.03215661638711868,0.014344961501402383,0.00481176342405285,5,1,40,1400,cde1928d
0.4665796756744385,0.4686060845851898,0.8262754082679749,0.5322834849357605,0.4665796756744385,199,1800,1761451968,checkpoint_000199,True,False,200,49aa04dc,2025-10-26_04-12-48,3.753061056137085,743.8896136283875,1591794,uri-gpu009,10.100.115.9,743.8896136283875,200,1300,0.0,128,0.021920084786728584,0.010319641073669977,0.00011381583294454103,3,1,86,1900,49aa04dc
0.20074281096458435,0.20849163830280304,0.8155348300933838,0.8494523167610168,0.20074281096458435,146,2646,1761451992,checkpoint_000146,True,False,147,9f870a45,2025-10-26_04-13-12,2.377382516860962,405.54103541374207,1613134,uri-gpu009,10.100.115.9,405.54103541374207,147,1700,0.35000000000000003,64,0.03306437356352013,0.019050778553260053,0.003344572450672105,6,2,14,500,9f870a45
0.16183771193027496,0.17683520913124084,0.8118250370025635,1.145902156829834,0.16183771193027496,199,1000,1761452747,checkpoint_000199,True,False,200,36fd4ddc,2025-10-26_04-25-47,3.8377671241760254,754.7856903076172,1641932,uri-gpu009,10.100.115.9,754.7856903076172,200,1500,0.05,256,0.08376915722137084,0.04638783223350383,0.0010573376044838163,4,1,58,1800,36fd4ddc
0.5458471179008484,0.5311543345451355,0.8130684494972229,0.5445229411125183,0.5458471179008484,18,171,1761452058,checkpoint_000018,True,False,19,dc5db4fb,2025-10-26_04-14-18,2.3844776153564453,53.917882442474365,1643447,uri-gpu009,10.100.115.9,53.917882442474365,19,1900,0.15000000000000002,128,0.043294677319195445,0.3228620953211295,0.0001064067843405875,6,1,83,600,dc5db4fb
0.02100694552063942,0.007117182947695255,0.8023526668548584,1.727635145187378,0.02100694552063942,199,7200,1761452998,checkpoint_000199,True,False,200,3022f3dd,2025-10-26_04-29-58,5.285350322723389,917.2629632949829,1647529,uri-gpu009,10.100.115.9,917.2629632949829,200,1200,0.2,32,0.14478575048472495,0.06955614783386216,0.005257680697842348,5,2,16,1900,3022f3dd
0.012499109841883183,0.04351865500211716,0.7967126369476318,1.877970576286316,0.012499109841883183,199,14400,1761453555,checkpoint_000199,True,False,200,c391d4a2,2025-10-26_04-39-15,4.384688854217529,782.7509806156158,1683704,uri-gpu009,10.100.115.9,782.7509806156158,200,1200,0.2,16,0.03284708391112031,0.031148688982649612,0.006135938496120416,4,2,86,1400,c391d4a2
5.7641595049062744e-05,2.0688853510364424e-06,0.8070572018623352,3.628126382827759,5.7641595049062744e-05,199,14400,1761453817,checkpoint_000199,True,False,200,a2d515f5,2025-10-26_04-43-37,4.219455003738403,795.2360661029816,1699480,uri-gpu009,10.100.115.9,795.2360661029816,200,1400,0.0,16,0.37712409393715385,0.5119375009287981,0.004011120384804886,6,1,79,1600,a2d515f5
0.15458497405052185,0.15381810069084167,0.8067167401313782,0.9431076049804688,0.15458497405052185,199,3600,1761454093,checkpoint_000199,True,False,200,7ce64870,2025-10-26_04-48-13,2.502445936203003,513.8390250205994,1738463,uri-gpu009,10.100.115.9,513.8390250205994,200,1800,0.35000000000000003,64,0.01790233746512545,0.04949154653017048,0.006049485537108195,4,2,33,500,7ce64870
0.4326886236667633,0.4258270561695099,0.8283730745315552,0.5331016778945923,0.4326886236667633,199,7200,1761454268,checkpoint_000199,True,False,200,0519ca20,2025-10-26_04-51-08,2.0991735458374023,431.1702859401703,1758860,uri-gpu009,10.100.115.9,431.1702859401703,200,400,0.05,32,0.7082915142620525,0.0165178785616197,0.0001882727085530916,2,1,75,600,0519ca20
0.35603490471839905,0.41461843252182007,0.809638261795044,0.6256977915763855,0.35603490471839905,199,14400,1761454691,checkpoint_000199,True,False,200,60e3a670,2025-10-26_04-58-11,2.7552030086517334,576.9299554824829,1788214,uri-gpu009,10.100.115.9,576.9299554824829,200,1300,0.3,16,0.06268110483684347,0.01863488288846343,0.00022912132616922492,3,1,65,800,60e3a670
0.00022821548918727785,0.0015441370196640491,0.8170112371444702,3.3559746742248535,0.00022821548918727785,165,11952,1761455226,checkpoint_000165,True,False,166,6278f9a9,2025-10-26_05-07-06,5.822031736373901,934.1836359500885,1807136,uri-gpu009,10.100.115.9,934.1836359500885,166,1700,0.0,16,0.6825826346577291,0.013709402694797413,0.002001709133228716,6,1,35,2300,6278f9a9
0.01635795459151268,0.018511412665247917,0.8159366250038147,2.882338762283325,0.01635795459151268,182,1647,1761455273,checkpoint_000182,True,False,183,5dbc7414,2025-10-26_05-07-54,2.574347734451294,558.0141179561615,1837904,uri-gpu009,10.100.115.9,558.0141179561615,183,1200,0.05,128,0.07792828495251047,0.08020700823216353,0.0015021663270642295,6,1,62,1400,5dbc7414
0.00017735928122419864,0.00026453405735082924,0.8129791617393494,3.6457951068878174,0.00017735928122419864,199,1800,1761456208,checkpoint_000199,True,False,200,fe2f5d75,2025-10-26_05-23-29,3.9827473163604736,936.5637350082397,1868431,uri-gpu009,10.100.115.9,936.5637350082397,200,1700,0.0,128,0.011272606277111049,0.019507863683972303,0.005282500236906916,4,2,70,1900,fe2f5d75
0.0017372943693771958,0.0027465634047985077,0.8203494548797607,5.025720596313477,0.0017372943693771958,199,1000,1761456248,checkpoint_000199,True,False,200,2917f7ee,2025-10-26_05-24-08,3.7878499031066895,940.6690783500671,1870432,uri-gpu009,10.100.115.9,940.6690783500671,200,500,0.0,256,0.7569983525234623,0.09495457197457388,0.003868604013152203,4,1,78,2200,2917f7ee
0.00018575431022327393,3.955003558075987e-05,0.7957770824432373,5.171424388885498,0.00018575431022327393,150,5436,1761456760,checkpoint_000150,True,False,151,f6944109,2025-10-26_05-32-40,3.246410846710205,520.1371488571167,1909163,uri-gpu009,10.100.115.9,520.1371488571167,151,2100,0.0,32,0.035970291450687406,0.2821927669734689,0.001860791133393327,3,2,36,1000,f6944109
0.04399828985333443,0.05966945365071297,0.8180100917816162,2.535611152648926,0.04399828985333443,199,7200,1761456737,checkpoint_000199,True,False,200,4b56d1c6,2025-10-26_05-32-17,2.1586263179779053,469.1741921901703,1910461,uri-gpu009,10.100.115.9,469.1741921901703,200,1800,0.0,32,0.5868908246897637,0.017927686255797947,0.0009039753359559577,6,1,62,300,4b56d1c6
0.5593953728675842,0.5395054817199707,0.8107104897499084,0.5499112606048584,0.5593953728675842,3,72,1761456780,checkpoint_000003,True,False,4,d15b17fa,2025-10-26_05-33-00,4.116971731185913,26.584140062332153,1955969,uri-gpu009,10.100.115.9,26.584140062332153,4,1200,0.35000000000000003,64,0.04236253280353537,0.19990666704028756,0.0003283258870180838,6,2,65,2100,d15b17fa
2.0759893232025206e-05,5.572287136601517e-06,0.814954400062561,3.341782569885254,2.0759893232025206e-05,199,14400,1761457446,checkpoint_000199,True,False,200,34582580,2025-10-26_05-44-07,3.1728177070617676,667.1553692817688,1957302,uri-gpu009,10.100.115.9,667.1553692817688,200,500,0.0,16,0.2053909903258264,0.0712418263732021,0.008783466352505372,4,1,60,1300,34582580
0.5118401646614075,0.510913074016571,0.8212350010871887,0.5274733304977417,0.5118401646614075,30,558,1761456884,checkpoint_000030,True,False,31,fa34b207,2025-10-26_05-34-44,2.390204668045044,87.58539915084839,1958292,uri-gpu009,10.100.115.9,87.58539915084839,31,300,0.25,64,0.2967109820315636,0.020749475387583875,0.00041953718678613446,3,1,33,1300,fa34b207
0.2521355450153351,0.24439232051372528,0.8155308961868286,0.78730309009552,0.2521355450153351,168,845,1761457473,checkpoint_000168,True,False,169,e1d2484c,2025-10-26_05-44-34,3.2087695598602295,567.1858699321747,1967045,uri-gpu009,10.100.115.9,567.1858699321747,169,1500,0.2,256,0.4125961443108505,0.3951023246833332,0.0006513156924823242,5,2,23,1300,e1d2484c
0.38130179047584534,0.39213359355926514,0.8113410472869873,0.5781046152114868,0.38130179047584534,199,1800,1761457900,checkpoint_000199,True,False,200,300bb348,2025-10-26_05-51-40,1.9982891082763672,431.99611377716064,2005711,uri-gpu009,10.100.115.9,431.99611377716064,200,400,0.4,128,0.013604979809202312,0.32107517800015706,0.0013094559816979822,3,1,27,600,300bb348
0.2938937246799469,0.3081398606300354,0.8245556950569153,0.708869993686676,0.2938937246799469,199,1000,1761458486,checkpoint_000199,True,False,200,412d4798,2025-10-26_06-01-26,5.6026222705841064,991.1480534076691,2006809,uri-gpu009,10.100.115.9,991.1480534076691,200,600,0.25,256,0.048339542457797445,0.2595699529776189,0.009488335244249118,4,2,3,2400,412d4798
0.000324240856571123,0.0006446706829592586,0.7979694604873657,6.5448994636535645,0.000324240856571123,199,1000,1761459099,checkpoint_000199,True,False,200,cc3265ad,2025-10-26_06-11-39,4.89669394493103,1170.8293948173523,2036023,uri-gpu009,10.100.115.9,1170.8293948173523,200,1600,0.0,256,0.4187723498533899,0.12927879732220365,0.0028747863926591784,4,2,22,2300,cc3265ad
0.17096033692359924,0.18356581032276154,0.7867832183837891,1.3846473693847656,0.17096033692359924,199,1000,1761459455,checkpoint_000199,True,False,200,e0fdea03,2025-10-26_06-17-35,5.3366992473602295,941.4773926734924,2055681,uri-gpu009,10.100.115.9,941.4773926734924,200,300,0.0,256,0.312697098422398,0.9867710636809495,0.008007586658197357,4,2,16,2300,e0fdea03
0.04582665115594864,0.03504416346549988,0.7806195020675659,1.6178263425827026,0.04582665115594864,199,7200,1761460195,checkpoint_000199,True,False,200,980a23ed,2025-10-26_06-29-55,5.567258596420288,1068.3287723064423,2077373,uri-gpu009,10.100.115.9,1068.3287723064423,200,1000,0.1,32,0.9932464384218309,0.10744758117872462,0.003833325875702958,5,2,8,2300,980a23ed
0.0003093272098340094,0.0005532390787266195,0.8013825416564941,5.3030924797058105,0.0003093272098340094,199,1000,1761460600,checkpoint_000199,True,False,200,38a3d973,2025-10-26_06-36-40,5.218587875366211,1116.001371383667,2092878,uri-gpu009,10.100.115.9,1116.001371383667,200,1500,0.0,256,0.41120314516466844,0.1140303149050144,0.0030203483392370885,4,2,36,2300,38a3d973
0.0022436734288930893,0.00013735062384512275,0.794835090637207,2.068289041519165,0.0022436734288930893,199,14400,1761461447,checkpoint_000199,True,False,200,02f405a3,2025-10-26_06-50-48,5.611965656280518,1224.4024946689606,2123547,uri-gpu009,10.100.115.9,1224.4024946689606,200,1500,0.0,16,0.44710413044099756,0.24293644749457763,0.002528653077242446,4,2,24,2200,02f405a3
0.00010517714690649882,0.0002137550909537822,0.8060216903686523,2.9211549758911133,0.00010517714690649882,199,7200,1761461914,checkpoint_000199,True,False,200,a7737781,2025-10-26_06-58-34,6.947286605834961,1285.6015038490295,2138962,uri-gpu009,10.100.115.9,1285.6015038490295,200,2400,0.0,32,0.2780409990426738,0.1282948296288082,0.0016707934234271753,6,2,2,2000,a7737781
0.22280381619930267,0.20802117884159088,0.8039348125457764,0.9663012623786926,0.22280381619930267,69,350,1761461939,checkpoint_000069,True,False,70,7212d14b,2025-10-26_06-58-59,5.47606086730957,470.49411392211914,2175855,uri-gpu009,10.100.115.9,470.49411392211914,70,2200,0.0,256,0.3420162291979274,0.3476295787496218,0.0023753701588153575,5,2,12,2200,7212d14b
0.5130849480628967,0.5294254422187805,0.8204443454742432,0.5086103081703186,0.5130849480628967,5,216,1761461964,checkpoint_000005,True,False,6,0467203b,2025-10-26_06-59-24,3.406428575515747,31.97570252418518,2191454,uri-gpu009,10.100.115.9,31.97570252418518,6,2000,0.0,32,0.5029053244625559,0.5076356847180296,0.0016614839237599419,3,2,23,1100,0467203b
0.03410717099905014,0.04160747677087784,0.8097251057624817,1.8148250579833984,0.03410717099905014,199,1000,1761462922,checkpoint_000199,True,False,200,4090e103,2025-10-26_07-15-22,5.565360069274902,956.2396750450134,2192365,uri-gpu009,10.100.115.9,956.2396750450134,200,1600,0.25,256,0.2501508992222824,0.23076378897913216,0.003550763534553481,5,2,32,1700,4090e103
0.002108540153130889,0.0018489344511181116,0.8169851899147034,3.141613721847534,0.002108540153130889,148,745,1761462944,checkpoint_000148,True,False,149,b31c2275,2025-10-26_07-15-44,5.348151206970215,957.1024334430695,2193527,uri-gpu009,10.100.115.9,957.1024334430695,149,2100,0.0,256,0.7425655281014538,0.35050362531010676,0.007417031754095121,5,2,11,2200,b31c2275
5.140283246873878e-05,0.00016907078679651022,0.8055144548416138,4.917875289916992,5.140283246873878e-05,199,7200,1761463651,checkpoint_000199,True,False,200,546f15dd,2025-10-26_07-27-32,3.4081871509552,706.3213937282562,2226088,uri-gpu009,10.100.115.9,706.3213937282562,200,1600,0.0,32,0.33777216091042067,0.46254736266918595,0.0015683127662832138,3,2,23,1100,546f15dd
2.6771773264044896e-05,7.599255332024768e-05,0.8035000562667847,4.8330159187316895,2.6771773264044896e-05,199,7200,1761464248,checkpoint_000199,True,False,200,37a21ad1,2025-10-26_07-37-29,7.087655782699585,1277.945909500122,2226922,uri-gpu009,10.100.115.9,1277.945909500122,200,2300,0.0,32,0.044428480221710344,0.3040625818783557,0.0030804197133479615,4,2,49,2000,37a21ad1
0.03780195116996765,0.0397002212703228,0.8042929172515869,1.9781873226165771,0.03780195116996765,87,440,1761464269,checkpoint_000087,True,False,88,52e70f14,2025-10-26_07-37-49,5.420182228088379,597.329612493515,2268088,uri-gpu009,10.100.115.9,597.329612493515,88,2200,0.0,256,0.48307974761071404,0.08160482674106943,0.0023079881644105663,5,2,12,2200,52e70f14
0.5325036644935608,0.5500844120979309,0.815118670463562,0.5231942534446716,0.5325036644935608,2,54,1761464288,checkpoint_000002,True,False,3,d2f8c55a,2025-10-26_07-38-08,5.191422939300537,23.893517017364502,2287961,uri-gpu009,10.100.115.9,23.893517017364502,3,2100,0.1,64,0.5519148926634951,0.3991188265556543,0.0010625727848506568,3,2,44,2200,d2f8c55a
0.27948907017707825,0.2930647134780884,0.8091104030609131,0.7260910868644714,0.27948907017707825,199,1000,1761464941,checkpoint_000199,True,False,200,59a51792,2025-10-26_07-49-01,3.137204647064209,650.5724856853485,2288813,uri-gpu009,10.100.115.9,650.5724856853485,200,800,0.0,256,0.6970152233100781,0.13641791362994454,0.0005363323733116885,2,2,29,1700,59a51792
0.0012366118608042598,0.0020620115101337433,0.8042548298835754,6.093390464782715,0.0012366118608042598,199,1000,1761464961,checkpoint_000199,True,False,200,8ccf8a6c,2025-10-26_07-49-21,3.024022340774536,651.2511796951294,2289603,uri-gpu009,10.100.115.9,651.2511796951294,200,2000,0.0,256,0.46645718071595,0.0842054511584017,0.002474594694856542,5,2,11,1000,8ccf8a6c
0.011004811152815819,0.006342456676065922,0.8047419786453247,1.779119610786438,0.011004811152815819,199,3600,1761466205,checkpoint_000199,True,False,200,cbe3af40,2025-10-26_08-10-05,5.728548049926758,1238.376342535019,2326625,uri-gpu009,10.100.115.9,1238.376342535019,200,2200,0.1,64,0.5726094981454448,0.03907479297788134,0.007101166297639298,3,2,15,2200,cbe3af40
0.04580415412783623,0.05691191554069519,0.8020287752151489,1.6436346769332886,0.04580415412783623,199,14400,1761466213,checkpoint_000199,True,False,200,f438fae6,2025-10-26_08-10-13,4.945139646530151,1230.7185733318329,2327489,uri-gpu009,10.100.115.9,1230.7185733318329,200,1100,0.0,16,0.7936003357920315,0.367028032356721,0.0010366994286944325,4,2,38,2300,f438fae6
0.005372123327106237,0.006253139581531286,0.7982082366943359,3.4191079139709473,0.005372123327106237,199,1000,1761466904,checkpoint_000199,True,False,200,487f36b0,2025-10-26_08-21-44,3.4318552017211914,676.0555765628815,2380336,uri-gpu009,10.100.115.9,676.0555765628815,200,2100,0.0,256,0.4652625758165012,0.07952199993866207,0.0025815545652697505,6,2,12,1000,487f36b0
0.0009719565277919173,0.0019118814961984754,0.796484112739563,4.849236488342285,0.0009719565277919173,199,1000,1761466912,checkpoint_000199,True,False,200,b50da57b,2025-10-26_08-21-52,3.085458517074585,676.7288017272949,2380572,uri-gpu009,10.100.115.9,676.7288017272949,200,2000,0.0,256,0.12565222121791397,0.09437639354820196,0.004362300181377254,5,2,6,1000,b50da57b
0.0008526128949597478,0.0014422874664887786,0.7997915744781494,4.176804542541504,0.0008526128949597478,199,1000,1761467436,checkpoint_000199,True,False,200,4299ba0a,2025-10-26_08-30-36,2.463024377822876,508.25051712989807,2418277,uri-gpu009,10.100.115.9,508.25051712989807,200,1900,0.0,256,0.9856423924420717,0.17480806501810695,0.0022899611355234983,5,2,20,700,4299ba0a
